PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
21584,10.89897,10.94968,10.97149,1.44706,1.473049,1.515315,299.6794,871.6255,17468.06,22281.47,349.3612,26865_26922
21585,10.92759,10.94968,11.03709,-1.0,-1.0,-1.0,-1.0,927.8779,1191.25,1584.689,2.055469,
21586,10.92759,10.94968,11.03709,1.056467,1.064988,1.074922,216.4583,927.8779,300.75,102.4772,6.015,
21587,10.92759,10.94968,11.03709,1.166725,1.175159,1.184991,238.8504,927.8779,1191.25,401.7408,23.825,
21588,10.91087,10.94968,11.00962,-1.0,-1.0,-1.0,-1.0,989.974,1000.0,1319.897,2.547157,
21589,10.91087,10.94968,11.00962,1.25356,1.261926,1.270285,256.2497,989.974,290.25,97.08942,5.805,
21590,10.91087,10.94968,11.00962,1.280029,1.288374,1.298102,261.6204,989.974,406.25,135.5521,8.125,
21591,10.91087,10.94968,11.00962,1.336923,1.345223,1.354898,273.1643,989.974,1000.0,331.8831,20.0,
21597,10.85334,10.94968,10.9769,-1.0,-1.0,-1.0,-1.0,1026.183,1558.75,2057.39,4.172332,
21598,10.85334,10.94968,10.9769,1.110324,1.118803,1.128687,227.0767,1026.183,1558.75,528.4635,31.175,
21599,10.92759,10.94968,11.00412,-1.0,-1.0,-1.0,-1.0,1043.078,1985.25,2620.326,5.01002,
21600,10.92759,10.94968,11.00412,1.052203,1.060728,1.070666,215.2432,1043.078,1985.25,676.7199,39.705,
21601,10.92759,10.94968,11.00412,1.222828,1.231218,1.239602,249.8391,1043.078,250.0,83.86731,5.0,
21602,10.92759,10.94968,11.00412,1.331385,1.33969,1.347988,271.8502,1043.078,322.0,106.9216,6.44,
21603,10.90497,10.94968,11.01509,-1.0,-1.0,-1.0,-1.0,1057.867,1541.125,2518.799,3.925219,
21604,10.90497,10.94968,11.01509,1.009475,1.018034,1.028011,206.5419,1057.867,435.25,148.958,8.705,
21605,10.90497,10.94968,11.01509,1.179374,1.186395,1.196216,240.6994,1057.867,1323.5,447.0146,26.47,
21606,10.88212,10.94968,11.01509,-1.0,-1.0,-1.0,-1.0,1149.882,1799.813,2561.491,4.689193,
21607,10.88212,10.94968,11.01509,0.9508033,0.9594094,0.9694411,194.4469,1149.882,1382.25,475.6411,27.645,
21608,10.88212,10.94968,11.01509,1.72812,1.736116,1.745437,351.8648,1149.882,556.75,178.0037,11.135,
21609,10.9331,10.9552,11.03709,-1.0,-1.0,-1.0,-1.0,54.93958,1660.75,2183.467,5.421818,
21610,10.9331,10.9552,11.03709,1.162505,1.170943,1.180778,288.124,54.93958,1660.75,560.3021,33.215,
21611,10.9331,10.9552,11.04814,-1.0,-1.0,-1.0,-1.0,103.0352,1607.25,2150.827,7.337599,
21612,10.9331,10.9552,11.04814,1.127276,1.135741,1.145609,256.4916,103.0352,1607.25,544.0457,32.145,
21613,10.9331,10.9552,10.97149,-1.0,-1.0,-1.0,-1.0,248.9092,1607.25,2162.097,5.059495,
21614,10.9331,10.9552,10.97149,0.8281398,0.8368442,0.8469905,176.7558,248.9092,1607.25,559.3813,32.145,
21615,10.9331,10.9552,10.97149,0.8469905,0.8556798,0.8658085,180.7342,248.9092,2659.0,923.8214,53.18,
21616,10.87086,10.9552,11.02055,-1.0,-1.0,-1.0,-1.0,411.1171,1732.25,2277.471,3.638058,
21617,10.87086,10.9552,11.02055,0.8658085,0.8744826,0.8845937,180.9821,411.1171,1732.25,600.7919,34.645,
21618,10.9331,10.9552,11.00412,-1.0,-1.0,-1.0,-1.0,425.401,17853.44,37306.38,38.28309,
21619,10.9331,10.9552,11.00412,0.9923358,1.002337,1.010902,207.2204,425.401,3035.438,1282.797,60.70875,
21620,10.9331,10.9552,11.00412,1.03086,1.039403,1.043671,214.8833,425.401,2340.0,1041.604,40.64125,
21621,10.9331,10.9552,11.00412,1.043671,1.059308,1.079177,218.9985,425.401,17402.63,15136.47,344.9388,
21622,10.888,10.9552,11.08249,-1.0,-1.0,-1.0,-1.0,444.7455,15176.63,66095.98,35.17127,
21623,10.888,10.9552,11.08249,1.069247,1.09193,1.117391,225.4391,444.7455,17870.94,16617.6,357.4188,
21624,10.86533,10.9552,11.0885,-1.0,-1.0,-1.0,-1.0,445.0229,35551.25,153825.3,120.691,
21625,10.86533,10.9552,11.0885,1.074922,1.09193,1.117391,225.4349,445.0229,41725.31,37969.21,834.5062,
21626,10.91087,10.9552,10.9769,-1.0,-1.0,-1.0,-1.0,453.3094,2272.25,4471.058,5.799099,
21627,10.91087,10.9552,10.9769,0.8426433,0.8513361,0.8614688,175.6678,453.3094,2045.5,710.9572,40.91,
21628,10.91087,10.9552,10.9769,0.8874809,0.8961377,0.9062285,184.9124,453.3094,1678.5,580.9854,33.57,
21629,10.91087,10.9552,10.9769,0.9536727,0.9622765,0.9708735,198.5597,453.3094,264.75,91.07803,5.295,
21630,10.91087,10.9552,10.9769,1.008048,1.016608,1.028011,209.7707,453.3094,1510.563,573.6152,30.21125,
21631,10.91087,10.9552,10.9769,1.037979,1.046516,1.063569,215.942,453.3094,1187.5,644.433,23.75,
21632,10.89347,10.9552,10.9769,-1.0,-1.0,-1.0,-1.0,550.5232,12611.44,29781.55,22.91869,
21633,10.89347,10.9552,10.9769,1.161098,1.169537,1.175159,240.0833,550.5232,1089.25,367.5368,21.785,
21634,10.89347,10.9552,10.9769,1.175159,1.193411,1.197618,244.9841,550.5232,6621.5,3676.175,132.43,
21635,10.89347,10.9552,10.9769,1.197618,1.204627,1.210231,247.2866,550.5232,8514.875,5317.99,70.81375,26984
