PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
11912,10.32465,10.40595,10.5446,1.106082,1.135741,1.155468,233.2096,544.3602,34405.19,39324.28,675.2225,24844_24867_24879_24898_25023_25325
11913,10.35174,10.40595,10.44452,-1.0,-1.0,-1.0,-1.0,594.4815,1291.75,1694.953,2.400841,
11914,10.35174,10.40595,10.44452,1.247979,1.256349,1.266106,257.442,594.4815,1501.0,502.3517,30.02,
11915,10.34091,10.40595,10.43347,-1.0,-1.0,-1.0,-1.0,665.9218,2818.25,4131.867,6.817883,
11916,10.34091,10.40595,10.43347,1.026587,1.035132,1.043671,211.5992,665.9218,282.5,96.52773,5.65,
11917,10.34091,10.40595,10.43347,1.047938,1.056467,1.067828,215.9604,665.9218,2818.25,1075.316,56.365,
11918,10.32465,10.40595,10.45012,-1.0,-1.0,-1.0,-1.0,730.7209,1916.75,2515.038,2.903589,
11919,10.32465,10.40595,10.45012,1.025162,1.039403,1.04936,212.0915,730.7209,1916.75,712.5128,38.335,
11924,10.29179,10.40595,10.47224,-1.0,-1.0,-1.0,-1.0,862.3901,1875.0,2460.256,4.272675,
11925,10.29179,10.40595,10.47224,1.371464,1.379737,1.389381,280.7426,862.3901,1875.0,620.2474,37.5,
11928,10.31924,10.40595,10.50563,-1.0,-1.0,-1.0,-1.0,975.2387,3932.563,14583.63,7.724843,
11929,10.31924,10.40595,10.50563,1.289764,1.309208,1.331385,265.9063,975.2387,4245.25,3599.53,84.905,
11930,10.33007,10.40595,10.42797,-1.0,-1.0,-1.0,-1.0,1022.587,1791.75,2587.623,3.540094,
11931,10.33007,10.40595,10.42797,1.050782,1.059308,1.069247,215.0113,1022.587,1791.75,610.8425,35.835,
11932,10.33007,10.40595,10.42797,1.139972,1.148427,1.158284,233.1001,1022.587,1750.0,591.6586,35.0,
11933,10.33007,10.40595,10.42797,1.201824,1.218631,1.228423,247.3496,1022.587,635.75,256.3846,12.715,
11934,10.34632,10.40595,10.45563,-1.0,-1.0,-1.0,-1.0,1042.607,2205.438,3877.062,3.087045,
11935,10.34632,10.40595,10.45563,1.541136,1.554701,1.564185,315.482,1042.607,2519.5,982.9448,50.39,
11936,10.32465,10.40595,10.45563,-1.0,-1.0,-1.0,-1.0,1048.593,1687.5,2214.231,2.326254,
11937,10.32465,10.40595,10.45563,0.9177493,0.9306955,0.9407541,188.8439,1048.593,1708.938,611.829,34.17875,
11938,10.35174,10.40595,10.45563,-1.0,-1.0,-1.0,-1.0,1095.633,2817.688,4773.598,4.827594,
11939,10.35174,10.40595,10.45563,1.063569,1.072085,1.080594,217.4112,1095.633,770.75,262.4502,15.415,
11940,10.35174,10.40595,10.45563,1.159691,1.168131,1.177969,236.8886,1095.633,1136.25,383.4454,22.725,
11941,10.35174,10.40595,10.45563,1.267499,1.275854,1.285593,258.7341,1095.633,2625.0,876.9197,52.5,
11942,10.34632,10.41143,10.43347,-1.0,-1.0,-1.0,-1.0,151.1251,1543.063,2075.607,3.848803,
11943,10.34632,10.41143,10.43347,0.5592504,0.5681723,0.5770869,123.873,151.1251,255.0,90.96644,5.1,
11944,10.34632,10.41143,10.43347,0.6496191,0.6584676,0.6673089,143.5592,151.1251,290.25,102.6893,5.805,
11945,10.34632,10.41143,10.43347,0.6952593,0.7040708,0.7231381,153.5016,151.1251,1497.438,660.8561,29.94875,
11946,10.3734,10.41143,10.53908,-1.0,-1.0,-1.0,-1.0,292.2662,74099.44,333862.8,114.563,
11947,10.3734,10.41143,10.53908,0.7070064,0.740709,0.7611726,155.2721,292.2662,97372.94,131337.9,120.1589,24904_25091_25255
11948,10.33007,10.41143,10.44452,-1.0,-1.0,-1.0,-1.0,292.8897,1910.75,2515.188,3.393049,
11949,10.33007,10.41143,10.44452,0.7348552,0.7436348,0.7538686,155.8709,292.8897,341.0,119.7051,6.82,
11950,10.33007,10.41143,10.44452,0.7655526,0.7743074,0.78014,162.3001,292.8897,592.5,207.4055,11.85,
11951,10.33007,10.41143,10.44452,0.78014,0.7874264,0.7990744,165.0499,292.8897,1910.75,668.0512,38.215,
11952,10.36259,10.41143,10.439,-1.0,-1.0,-1.0,-1.0,423.3344,124329.1,476506.8,64.12289,
11953,10.36259,10.41143,10.439,0.7772242,0.8048937,0.835394,166.4266,423.3344,308063.5,278608.3,610.5164,
11954,10.32465,10.41143,10.45563,-1.0,-1.0,-1.0,-1.0,514.3851,9290.625,22485.96,12.44579,
11955,10.32465,10.41143,10.45563,0.7114083,0.7202068,0.7289982,148.0958,514.3851,635.5,223.568,12.71,
11956,10.32465,10.41143,10.45563,0.8629155,0.8744826,0.8845937,179.8194,514.3851,1799.25,680.5926,35.985,
