PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
22870,13.33119,13.43412,13.45035,0.9909064,0.9994804,1.009475,203.4933,830.3049,2295.5,786.9563,45.91,
22871,13.33119,13.43412,13.45035,1.349371,1.357661,1.367325,276.4185,830.3049,2022.75,670.5173,40.455,
22872,13.33119,13.43412,13.45035,1.732119,1.740112,1.748098,354.2851,830.3049,250.0,79.89899,5.0,
22875,13.3637,13.43412,13.49915,-1.0,-1.0,-1.0,-1.0,1193.262,2568.25,3336.297,5.464683,
22876,13.3637,13.43412,13.49915,0.9637098,0.9723057,0.9823254,196.9754,1193.262,2568.25,882.6939,51.365,
22877,13.35828,13.43412,13.50997,-1.0,-1.0,-1.0,-1.0,1278.486,1341.0,1742.032,3.019051,
22878,13.35828,13.43412,13.50997,1.127276,1.135741,1.145609,229.9092,1278.486,1341.0,453.9215,26.82,
22879,13.38005,13.43954,13.48286,-1.0,-1.0,-1.0,-1.0,196.1745,5318.25,9124.83,8.256737,
22880,13.38005,13.43954,13.48286,0.6363329,0.6451921,0.6555189,138.1161,196.1745,2409.0,853.3346,48.18,
22881,13.38005,13.43954,13.48286,0.6864406,0.6952593,0.7055387,148.8339,196.1745,2250.0,793.3612,45.0,
22882,13.38005,13.43954,13.48286,0.7611726,0.769931,0.78014,164.8189,196.1745,2613.75,915.3105,52.275,
22883,13.38005,13.43954,13.48286,0.7903396,0.7990744,0.8092562,171.0576,196.1745,2272.75,793.763,45.455,
22884,13.38005,13.43954,13.48286,0.9047875,0.9134305,0.9235051,195.5378,196.1745,2000.0,691.1588,40.0,
22885,13.38005,13.43954,13.48286,1.288374,1.296712,1.305044,277.5868,196.1745,500.0,166.7047,10.0,
22891,13.41247,13.43954,13.54801,-1.0,-1.0,-1.0,-1.0,387.2098,2931.938,4030.63,5.964467,
22892,13.41247,13.43954,13.54801,0.8614688,0.871592,0.8889241,180.7388,387.2098,3988.813,1537.507,79.77625,
22893,13.38005,13.43954,13.48843,-1.0,-1.0,-1.0,-1.0,591.2244,1522.75,1978.386,4.326086,
22894,13.38005,13.43954,13.48843,1.079177,1.08768,1.097593,222.9073,591.2244,1522.75,517.7628,30.455,
22895,13.38005,13.43954,13.48843,1.168131,1.176564,1.186395,241.123,591.2244,1818.25,613.1077,36.365,
22898,13.27701,13.43954,13.73912,-1.0,-1.0,-1.0,-1.0,773.5785,6029569.0,57522860.0,6301.755,
22899,13.27701,13.43954,13.73912,1.349371,1.389381,1.400392,283.215,773.5785,5164085.0,6166594.0,1258.859,35725_35849_35904_35916_35976_36069_36293_36509_36567_36590
22900,13.27701,13.43954,13.73912,1.400392,1.408643,1.451168,287.1413,773.5785,4499733.0,5519679.0,1121.855,35914_36039_36065
22901,13.3041,13.43954,13.61358,-1.0,-1.0,-1.0,-1.0,773.746,159522.2,1262435.0,264.459,
22902,13.3041,13.43954,13.61358,1.370085,1.390758,1.400392,283.4946,773.746,145517.9,160379.7,2889.222,
22903,13.3041,13.43954,13.61358,1.400392,1.411391,1.434727,287.7005,773.746,134910.3,149073.7,2698.205,
22904,13.4179,13.43954,13.4612,-1.0,-1.0,-1.0,-1.0,774.1472,3681.75,5270.05,8.228992,
22905,13.4179,13.43954,13.4612,0.9737376,0.9823254,0.9923358,200.2371,774.1472,2909.0,998.8754,58.18,
22906,13.4179,13.43954,13.4612,1.375602,1.383872,1.388004,282.0883,774.1472,772.75,247.544,15.455,
22907,13.4179,13.43954,13.4612,1.388004,1.393512,1.400392,284.0533,774.1472,1795.5,601.158,35.91,
22908,13.4179,13.43954,13.4612,1.400392,1.408643,1.426497,287.1376,774.1472,2516.938,1304.25,50.33875,
22909,13.41247,13.43954,13.52623,-1.0,-1.0,-1.0,-1.0,796.4289,1818.25,2362.305,4.107073,
