Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard
13497,1,LMST01010331_25-26_0_0_ring,444.418,444.419967,9.904,9.69,1,223.3231,224.5578767,1,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0,42748.34,51754.94,38827.01,,0.8,0.8,0.8,-1,0.8,-1
13513,1,LMST01030140_14-15_0_0_ring,444.42126,444.419967,10.457,9.99,1,228.8036,228.4295705,1,121248.6797,77383.6885,395.367207,-2,-2,395.367207,0.4,0,0,0.333,35548.94,,,42069.29,0.76,-1,-1,0.7332,0.747,-1
13513,1,LMST01031033_16-17_0_0_ring,444.42126,444.419967,10.457,9.82,1,228.8036,228.8214874,1,121248.6797,77383.6885,395.367207,-2,-2,395.367207,0.4,0,0,0.333,35548.94,,,42069.29,0.76,-1,-1,0.7332,0.747,-1
13513,1,LMST01040122_13-14_0_0_ring,444.42126,444.419967,10.457,10.09,1,228.8036,227.9732584,1,121248.6797,77383.6885,395.367207,-2,-2,395.367207,0.4,0,0,0.333,35548.94,,,42069.29,0.76,-1,-1,0.7332,0.747,-1
13526,1,LMST01030108_3-4_0_0_chain,444.42139,444.419967,7.722,9.65,0.415453511,224.2741,225.9397061,0.992,764590.7344,127323.9144,346.31042,346.31042,346.31042,346.31042,0.833,0.8,0.8,1,170096.7,172876.5,155599,117328.3,0.813090702,0.799890702,0.799890702,0.879890702,0.823,-1
13526,1,LMST01030145_1-2_0_0_chain,444.42139,444.419967,7.722,9.33,0.56597049,224.2741,223.5772795,1,764590.7344,127323.9144,346.31042,346.31042,346.31042,346.31042,0.833,0.8,0.8,1,170096.7,172876.5,155599,117328.3,0.846394098,0.833194098,0.833194098,0.913194098,0.856,-1
14413,1,LMST01010017_1-3_0_0_chain,456.41904,456.419967,9.004,9.12,0.679583017,231.4679,231.9,0.876,3248667.563,220128.3002,414.37302,414.37302,414.37302,414.37302,0.6,0.667,0.5,0.333,1121780,1047921,1041171,1280818,0.777791509,0.777791509,0.777791509,0.777791509,0.778,1
15305,1,LMST01050012_5-6_0_0_chain,470.4379,470.435616,9.357,9.8,1,234.9766,234.5647554,1,1091139.344,82514.1697,156.17467,-1,156.17467,156.17467,0.5,0,0.4,0.25,325099.3,,326019.1,344382.5,0.8,-1,0.76,0.7,0.753,-1
24608,1,LMST01020005_23-24_0_0_ring,654.61664,654.618321,21.086,21.8,0.181192661,283.5497,285.6,0.521,877818.5469,144545.3267,"398.37811,367.33591","398.37811,367.33591","398.37811,367.33591","398.37811,367.33591",1,0.727,0.889,1,166130.5,172545.3,133857.4,122521,0.35109633,0.35109633,0.35109633,0.35109633,0.351,1
25540,0.75,LMST01020009_5-6_0_0_chain,676.60193,676.602672,19.695,21.17,0.633037432,290.035,289.9326232,1,78912.8687,50027.2981,-1,369.35156,"369.35156,308.25839",-1,0,0.333,1,0,,12963.5,6489.382,,-1,0.659807486,0.926607486,-1,0.793,-1
25540,0.75,LMST01020009_8-9_0_0_chain,676.60193,676.602672,19.695,21.17,0.629871758,290.035,287.8412265,0.98,78912.8687,50027.2981,-1,"369.35156,554.49313","369.35156,308.25839",554.49313,0,0.333,1,0.333,,12963.5,6489.382,6854.856,-1,0.651174352,0.917974352,0.651174352,0.74,-1
25656,1,LMST01020008_5-6_0_0_chain,678.61938,678.618321,20.439,21.21,0.088609402,289.6674,291.4,0.604,3542739.781,1564923.35,"369.35156,226.18014,594.52443,310.27404","369.35156,226.18014,594.52443,310.27404","369.35156,594.52443,310.27404","369.35156,594.52443,310.27404",0.571,0.722,0.833,0.909,660411.6,639939.8,518164.5,722363.9,0.346304701,0.346304701,0.346304701,0.346304701,0.346,1
25766,1,LMST01020003_8-9_0_0_chain,680.63153,680.63397,19.776,20.51,0.983999059,288.8786,285.8466307,0.842,2216869.969,228485.6038,"554.49313,369.35156,312.28969,186.14884,156.17467","312.28969,369.35156,554.49313,156.17467","312.28969,369.35156,554.49313,156.17467","554.49313,369.35156,312.28969,186.14884,156.17467",0.583,0.667,0.455,0.6,337721.6,321905.5,251857.4,340535.7,0.766799812,0.800399812,0.715599812,0.773599812,0.764,-1
25900,1,LMST01020007_25-26_0_0_ring,682.65094,682.649619,23.017,21.02,0.384090906,287.8791,291.5336483,0.753,526413.2031,120130.7141,"398.37811,367.33591","398.37811,367.33591","651.60742,398.37811,367.33591","651.60742,398.37811",0.714,1,0.667,0.625,115074.2,120863.6,90537.28,84237.06,0.663618181,0.778018181,0.644818181,0.628018181,0.679,-1
26304,1,LMST01020067_5-6_0_0_chain,692.63361,692.63397,21.032,21.24,1,293.195,299.4662545,0.364,815215.8125,230170.5651,"608.54008,310.27404,383.36721","608.54008,310.27404,383.36721","608.54008,310.27404,383.36721","608.54008,310.27404,383.36721",0.778,0.833,0.556,0.571,136468.1,147161.9,118466,156470.9,0.6568,0.6788,-1,-1,0.668,-1
26304,1,LMST01020067_8-9_0_0_chain,692.63361,692.63397,21.032,21.17,1,293.195,299.3900377,0.375,815215.8125,230170.5651,"568.50878,310.27404,383.36721","568.50878,154.15902,310.27404,383.36721","568.50878,310.27404,383.36721","310.27404,383.36721",0.778,0.833,0.556,0.571,136468.1,147161.9,118466,156470.9,0.6612,0.6832,-1,-1,0.672,-1
26439,1,LMST01020098_5-6_0_0_chain,694.64984,694.649619,21.747,19.08,0.062901642,294.1584,295.074792,1,476250.2188,349793.5437,"385.38286,310.27404","385.38286,610.55572,310.27404",310.27404,"385.38286,226.18014,310.27404,610.55572",1,0.455,0.333,0.7,102634.6,115517.5,78330.68,96988.35,0.812580328,-1,-1,0.692580328,0.753,-1
26439,1,LMST01020098_8-9_0_0_chain,694.64984,694.649619,21.747,19.1,0.072456045,294.1584,296.5024193,0.967,476250.2188,349793.5437,"385.38286,570.52443,310.27404","385.38286,186.14884,570.52443,310.27404",310.27404,"385.38286,570.52443,310.27404",1,0.455,0.333,0.5,102634.6,115517.5,78330.68,96988.35,0.801291209,-1,-1,0.601291209,0.701,-1
26527,1,LMST01020097_8-9_0_0_chain,696.66473,696.665268,19.327,18.51,0.944718187,294.7016,297.4642455,0.903,138707.1797,46510.5715,-1,-1,312.28969,312.28969,0,0,0.25,1,,,26926.83,34940.89,-1,-1,0.650143637,0.950143637,0.8,-1
