PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
29265,18.81264,18.85596,18.90474,-1.0,-1.0,-1.0,-1.0,607.2433,1430.5,1860.006,2.958231,
29266,18.81264,18.85596,18.90474,1.162505,1.170943,1.180778,239.8277,607.2433,1430.5,482.6206,28.61,
29267,18.83972,18.85596,18.9914,-1.0,-1.0,-1.0,-1.0,732.7915,32746.38,190422.6,56.52553,
29268,18.83972,18.85596,18.9914,1.357661,1.382494,1.407268,282.085,732.7915,87079.75,91558.32,1741.595,
29269,18.81808,18.85596,18.97516,-1.0,-1.0,-1.0,-1.0,770.5619,63555.06,379992.1,61.4541,
29270,18.81808,18.85596,18.97516,1.365945,1.392135,1.422379,283.7958,770.5619,93618.0,117458.8,1872.36,54799_54856
29271,18.81808,18.85596,18.97516,1.436098,1.464849,1.474415,298.619,770.5619,17614.5,14383.95,347.7762,
29275,18.83972,18.85596,18.8939,-1.0,-1.0,-1.0,-1.0,949.0168,2045.313,3419.392,5.186304,
29276,18.83972,18.85596,18.8939,1.183587,1.201824,1.206028,244.1903,949.0168,1291.75,960.3443,25.835,
29277,18.80193,18.85596,18.92096,-1.0,-1.0,-1.0,-1.0,1062.16,2059.063,3051.4,4.780933,
29278,18.80193,18.85596,18.92096,1.032284,1.040826,1.050782,211.1549,1062.16,1194.5,407.9321,23.89,
29279,18.80193,18.85596,18.92096,1.096177,1.104668,1.114565,224.1067,1062.16,1152.75,391.3325,23.055,
29280,18.83431,18.85596,18.92096,-1.0,-1.0,-1.0,-1.0,1125.111,2437.438,3695.506,4.652904,
29281,18.83431,18.85596,18.92096,1.070666,1.083429,1.093346,219.64,1125.111,2145.813,878.7761,42.91625,
29282,18.83431,18.85596,18.92096,1.289764,1.298102,1.30782,263.1597,1125.111,986.0,328.6984,19.72,
29283,18.81808,18.85596,18.87765,-1.0,-1.0,-1.0,-1.0,1138.869,2246.438,4404.915,3.791934,
29284,18.81808,18.85596,18.87765,1.120216,1.128687,1.138562,228.7813,1138.869,3027.75,1025.546,60.555,
29285,18.81808,18.85596,18.87765,1.203226,1.211631,1.221429,245.5939,1138.869,1930.5,648.8246,38.61,
29286,18.81808,18.85596,18.87765,1.378359,1.392135,1.401768,282.1814,1138.869,875.0,339.6051,17.5,
29287,18.81808,18.85596,18.87765,1.749429,1.762725,1.772022,357.2989,1138.869,1402.75,739.8431,28.055,
29288,18.80193,18.85596,18.90474,-1.0,-1.0,-1.0,-1.0,1282.705,1611.0,2094.701,3.923175,
29289,18.80193,18.85596,18.90474,1.375602,1.383872,1.393512,280.1286,1282.705,1611.0,532.7092,32.22,
29290,18.78005,18.8614,18.88306,-1.0,-1.0,-1.0,-1.0,415.3569,1861.0,2476.301,1.928897,
29291,18.78005,18.8614,18.88306,0.8961377,0.9047875,0.9105502,187.193,415.3569,1264.0,437.1604,25.28,
29292,18.78005,18.8614,18.88306,0.9105502,0.9163099,0.9263818,189.5769,415.3569,1861.0,642.9502,37.22,
29293,18.78005,18.8614,18.88306,0.9292578,0.9378812,0.947933,194.0398,415.3569,1014.0,349.6224,20.28,
29294,18.78005,18.8614,18.88306,1.813095,1.821026,1.830271,376.755,415.3569,375.0,118.9151,7.5,
29295,18.81808,18.8614,18.88306,-1.0,-1.0,-1.0,-1.0,465.4359,2861.0,6580.351,10.61973,
29296,18.81808,18.8614,18.88306,0.9464976,0.9723057,0.983756,200.477,465.4359,3142.25,3735.122,62.845,
29297,18.81808,18.8614,18.88306,1.08768,1.096177,1.104668,226.0178,465.4359,527.75,179.3021,10.555,
29298,18.84514,18.8614,18.94263,-1.0,-1.0,-1.0,-1.0,554.7294,1982.438,3467.479,3.980241,
29299,18.84514,18.8614,18.94263,0.8585747,0.8672547,0.8773725,177.9979,554.7294,1180.5,409.7043,23.61,
