PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
42413,21.17716,21.22686,21.24873,1.267499,1.274462,1.28142,260.7816,634.6222,509.5,173.7557,10.19,
42414,21.17716,21.22686,21.24873,1.316143,1.335539,1.360423,273.2792,634.6222,4626.563,4962.263,92.53125,59801
42415,21.17716,21.22686,21.24873,1.374223,1.388004,1.393512,284.0148,634.6222,718.0,419.1575,12.75125,
42416,21.17716,21.22686,21.24873,1.393512,1.411391,1.431984,288.8003,634.6222,4364.688,4204.671,86.20875,
42422,21.15534,21.24873,21.27611,-1.0,-1.0,-1.0,-1.0,568.506,10621.25,44166.46,13.61445,
42423,21.15534,21.24873,21.27611,1.206028,1.243791,1.267499,255.1306,568.506,14621.56,17008.31,292.4312,59737_59831_59861_59903_59960
42424,21.14985,21.25969,21.32639,-1.0,-1.0,-1.0,-1.0,704.627,22516.13,162830.9,14.804,
42425,21.14985,21.25969,21.32639,1.416887,1.44706,1.475781,295.4763,704.627,34752.38,44432.73,168.1073,59754_59934
42426,21.24873,21.27611,21.38343,-1.0,-1.0,-1.0,-1.0,883.7581,42567.5,287175.0,13.33407,
42427,21.24873,21.27611,21.38343,1.522116,1.551989,1.581777,315.6715,883.7581,72402.81,100604.3,361.1898,
42428,21.14439,21.28705,21.30355,-1.0,-1.0,-1.0,-1.0,832.9146,9737.063,42396.43,15.84299,
42429,21.14439,21.28705,21.30355,1.48943,1.516676,1.54385,308.778,832.9146,17597.81,19812.45,351.9562,
42430,21.1936,21.29253,21.42978,-1.0,-1.0,-1.0,-1.0,833.0107,4257.625,28950.21,6.024538,
42431,21.1936,21.29253,21.42978,1.496248,1.515315,1.541136,308.5004,833.0107,6897.375,6437.773,137.9475,
42436,21.05671,21.3092,21.53808,-1.0,-1.0,-1.0,-1.0,832.7408,352265.0,4268250.0,293.1121,
42437,21.05671,21.3092,21.53808,1.478512,1.516676,1.562831,308.779,832.7408,540467.3,756470.0,2829.794,59381_59543_59715_59908_60270_60427_60625
42440,21.24323,21.3092,21.34887,-1.0,-1.0,-1.0,-1.0,912.9767,2718.875,12402.99,2.100576,
42441,21.24323,21.3092,21.34887,1.558766,1.584481,1.606086,322.1217,912.9767,5178.188,4192.01,103.5638,
42451,21.32639,21.34339,21.61095,-1.0,-1.0,-1.0,-1.0,834.7544,641981.1,4776864.0,836.9062,
42452,21.32639,21.34339,21.61095,1.478512,1.527554,1.576367,310.9815,834.7544,768641.8,1546162.0,2704.809,60302_60683_61051
42455,21.31515,21.34339,21.61642,-1.0,-1.0,-1.0,-1.0,910.7896,137850.4,1194908.0,82.12694,
42456,21.31515,21.34339,21.61642,1.537063,1.588535,1.6263,322.9575,910.7896,208320.3,318516.1,1543.875,60437_60844
42463,21.14985,21.38343,21.49885,-1.0,-1.0,-1.0,-1.0,860.771,474413.3,6366926.0,362.5252,
42464,21.14985,21.38343,21.49885,1.505786,1.550633,1.592588,315.525,860.771,649408.6,1161726.0,2369.737,59670_59937_60156_60525
42469,21.36612,21.38894,21.42389,-1.0,-1.0,-1.0,-1.0,932.7747,31597.25,101866.9,4.287233,
42470,21.36612,21.38894,21.42389,1.547921,1.589886,1.627646,323.1185,932.7747,52779.69,67827.54,530.2479,60498
42471,21.30355,21.39447,21.42978,-1.0,-1.0,-1.0,-1.0,522.5588,11333.94,60931.88,8.263673,
42472,21.30355,21.39447,21.42978,1.224227,1.245187,1.275854,255.9438,522.5588,14923.69,14396.36,46.34779,60245
42473,21.30355,21.39447,21.42978,1.285593,1.311983,1.328616,269.6733,522.5588,2809.938,2133.535,8.726689,
42474,21.30355,21.39447,21.42978,1.353517,1.372844,1.388004,282.1831,522.5588,1701.25,1529.673,5.283491,
42477,21.37165,21.41238,21.65476,-1.0,-1.0,-1.0,-1.0,860.9477,11751.06,130983.7,15.96724,
42478,21.37165,21.41238,21.65476,1.520756,1.553345,1.580425,316.0758,860.9477,18720.88,30371.75,374.4175,
42479,21.22686,21.41796,21.6712,-1.0,-1.0,-1.0,-1.0,554.4943,531800.5,5132190.0,632.1318,
42480,21.22686,21.41796,21.6712,1.180778,1.222828,1.256349,250.9795,554.4943,643612.6,945540.9,2999.469,59955_59954_60056_60055_60144_60158_60185_60308_60449_60862_60913_61169_61319
42485,21.23776,21.41796,21.44116,-1.0,-1.0,-1.0,-1.0,936.7966,98226.31,689074.1,45.24429,
42486,21.23776,21.41796,21.44116,1.562831,1.607435,1.643787,326.6645,936.7966,156460.4,215419.3,1013.744,59985_60163_60403
42489,21.27611,21.42389,21.68203,-1.0,-1.0,-1.0,-1.0,554.6324,10788.81,88289.01,25.86203,
42490,21.27611,21.42389,21.68203,1.197618,1.222828,1.25077,250.978,554.6324,15052.0,20707.44,301.04,
42491,21.27061,21.42389,21.55497,-1.0,-1.0,-1.0,-1.0,554.722,5128.75,34253.94,7.535132,
42492,21.27061,21.42389,21.55497,1.192008,1.222828,1.242395,250.977,554.722,7430.875,8209.296,148.6175,
42499,21.43552,21.45855,21.68757,-1.0,-1.0,-1.0,-1.0,937.8058,66371.69,508915.9,19.73594,
42500,21.43552,21.45855,21.68757,1.561476,1.607435,1.637065,326.6594,937.8058,111821.8,151741.8,868.6871,
42501,21.38343,21.46412,21.53808,-1.0,-1.0,-1.0,-1.0,450.4859,4080.875,32607.76,1.5928,
42502,21.38343,21.46412,21.53808,1.050782,1.070666,1.096177,220.9655,450.4859,10157.81,9340.816,203.1563,
42503,21.34339,21.46412,21.52132,-1.0,-1.0,-1.0,-1.0,906.256,10088.25,56986.09,14.59904,
42504,21.34339,21.46412,21.52132,1.306432,1.336923,1.364565,271.8236,906.256,16053.19,16709.5,321.0638,60438_60598
42507,21.42978,21.46972,21.52686,-1.0,-1.0,-1.0,-1.0,610.5597,6072.5,26280.52,4.194293,
42508,21.42978,21.46972,21.52686,1.285593,1.305044,1.323074,267.2618,610.5597,8256.563,9322.342,156.675,
42509,21.37165,21.46972,21.49885,-1.0,-1.0,-1.0,-1.0,909.2643,2954.563,17398.68,4.725183,
42510,21.37165,21.46972,21.49885,1.311983,1.33969,1.367325,272.3728,909.2643,6753.0,6995.358,135.06,
42515,21.28705,21.48114,21.69288,-1.0,-1.0,-1.0,-1.0,858.7587,241940.5,3231644.0,297.1836,
42516,21.28705,21.48114,21.69288,1.494885,1.534347,1.576367,312.2227,858.7587,377803.4,537641.6,1441.552,60181_60319_60480_60929_61073_61191_61374
42517,21.46412,21.48713,21.60545,-1.0,-1.0,-1.0,-1.0,858.9306,6689.188,29972.57,10.72578,
42518,21.46412,21.48713,21.60545,1.505786,1.534347,1.557411,312.2217,858.9306,11390.69,11999.17,227.8138,
42519,21.45855,21.48713,21.53808,-1.0,-1.0,-1.0,-1.0,859.0281,2973.188,9505.529,3.767362,
42520,21.45855,21.48713,21.53808,1.511232,1.534347,1.561476,312.2212,859.0281,4146.625,3700.63,82.9325,
42521,21.4756,21.49286,21.54949,-1.0,-1.0,-1.0,-1.0,450.5431,1669.438,4588.749,2.709893,
42522,21.4756,21.49286,21.54949,1.052203,1.072085,1.094762,221.2575,450.5431,3919.625,2923.41,78.3925,
42523,21.45855,21.49286,21.53808,-1.0,-1.0,-1.0,-1.0,820.665,9988.438,40151.08,3.710685,
42524,21.45855,21.49286,21.53808,1.44569,1.478512,1.504424,301.0814,820.665,12541.56,14815.11,62.45957,
42525,21.38343,21.50451,21.53808,-1.0,-1.0,-1.0,-1.0,934.7797,54093.25,362528.3,22.34971,
42526,21.38343,21.50451,21.53808,1.554701,1.592588,1.624954,323.6574,934.7797,90534.44,119589.4,539.4488,60568_60786
42527,21.48713,21.51012,21.54393,-1.0,-1.0,-1.0,-1.0,734.7278,12450.81,40233.29,1.592707,
42528,21.48713,21.51012,21.54393,1.370085,1.39764,1.425124,285.1617,734.7278,24094.5,32535.72,481.89,
42529,21.37165,21.52132,21.61095,-1.0,-1.0,-1.0,-1.0,548.5428,8070.25,56117.19,13.67783,
42530,21.37165,21.52132,21.61095,1.236808,1.256349,1.28142,257.9267,548.5428,10102.88,10569.13,202.0575,60652_60833
