params,Trial,mean_score
"{'regressor__C': 682.4, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.078559228557586
"{'regressor__C': 682.4, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.677657642369178
"{'regressor__C': 682.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.3807327746519
"{'regressor__C': 682.4, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.158605070602194
"{'regressor__C': 682.4, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.97139052146841
"{'regressor__C': 682.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.852780180907855
"{'regressor__C': 682.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.800568337205405
"{'regressor__C': 682.4, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.451742412768574
"{'regressor__C': 682.5, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.402487616634646
"{'regressor__C': 682.5, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.078384421126806
"{'regressor__C': 682.5, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.677534404791112
"{'regressor__C': 682.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.380674148842362
"{'regressor__C': 682.5, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.158544477048332
"{'regressor__C': 682.5, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.971335885761581
"{'regressor__C': 682.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.852747956146878
"{'regressor__C': 682.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.800491984548763
"{'regressor__C': 682.5, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.451200664749955
"{'regressor__C': 682.6, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.402353738608957
"{'regressor__C': 682.6, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.078219157738177
"{'regressor__C': 682.6, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.677429656081912
"{'regressor__C': 682.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.380600218445775
"{'regressor__C': 682.6, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.158435655330647
"{'regressor__C': 682.6, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.971159389218485
"{'regressor__C': 682.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.852619099018577
"{'regressor__C': 682.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.800350844818462
"{'regressor__C': 682.6, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.450652959768767
"{'regressor__C': 682.7, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.4022025760457
"{'regressor__C': 682.7, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.078101871680555
"{'regressor__C': 682.7, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.677319453981324
"{'regressor__C': 682.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.380551399643355
"{'regressor__C': 682.7, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.15832416543819
"{'regressor__C': 682.7, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.971102120335942
"{'regressor__C': 682.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.852561524450053
"{'regressor__C': 682.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.800263789759237
"{'regressor__C': 682.7, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.450128177215728
"{'regressor__C': 682.8, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.402085459272692
"{'regressor__C': 682.8, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.07794921550434
"{'regressor__C': 682.8, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.67720208783375
"{'regressor__C': 682.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.380442794279976
"{'regressor__C': 682.8, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.158231322273153
"{'regressor__C': 682.8, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.971026576914088
"{'regressor__C': 682.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.852485639805566
"{'regressor__C': 682.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.800173114561014
"{'regressor__C': 682.8, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.449602441246427
"{'regressor__C': 682.9, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.401897238690827
"{'regressor__C': 682.9, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.077842019601807
"{'regressor__C': 682.9, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.677128610898482
"{'regressor__C': 682.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.380416440937019
"{'regressor__C': 682.9, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.158086549854426
"{'regressor__C': 682.9, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.97089723485191
"{'regressor__C': 682.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.852376788796757
"{'regressor__C': 682.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.80013214812374
"{'regressor__C': 682.9, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.449071695498496
"{'regressor__C': 683.0, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.401730240049398
"{'regressor__C': 683.0, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.077650623103564
"{'regressor__C': 683.0, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.677032521615129
"{'regressor__C': 683.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.380322381283944
"{'regressor__C': 683.0, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.158026250378828
"{'regressor__C': 683.0, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.970757357470905
"{'regressor__C': 683.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.852376758481734
"{'regressor__C': 683.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.8000343165248
"{'regressor__C': 683.0, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.44853120908981
"{'regressor__C': 683.1, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.40159559129007
"{'regressor__C': 683.1, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.077504829752925
"{'regressor__C': 683.1, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.676918753379848
"{'regressor__C': 683.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.38031362649212
"{'regressor__C': 683.1, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.157967720030756
"{'regressor__C': 683.1, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.970701436233108
"{'regressor__C': 683.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.852214533572237
"{'regressor__C': 683.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.800020229844764
"{'regressor__C': 683.1, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.447943135120596
"{'regressor__C': 683.2, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.401455423796305
"{'regressor__C': 683.2, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.077392008665779
"{'regressor__C': 683.2, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.676819581599275
"{'regressor__C': 683.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.380241246874851
"{'regressor__C': 683.2, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.157858882085836
"{'regressor__C': 683.2, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.970612194883296
"{'regressor__C': 683.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.852197611519433
"{'regressor__C': 683.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.79998081263631
"{'regressor__C': 683.2, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.447397923752508
"{'regressor__C': 683.3, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.401294428843496
"{'regressor__C': 683.3, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.077218301773785
"{'regressor__C': 683.3, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.676731799405383
"{'regressor__C': 683.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.380188424994715
"{'regressor__C': 683.3, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.157751087950604
"{'regressor__C': 683.3, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.970468931008948
"{'regressor__C': 683.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.852115891174162
"{'regressor__C': 683.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.799864606709233
"{'regressor__C': 683.3, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.446874847352326
"{'regressor__C': 683.4, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.40114619590761
"{'regressor__C': 683.4, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.077053213639049
"{'regressor__C': 683.4, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.67660794309763
"{'regressor__C': 683.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.380119170929074
"{'regressor__C': 683.4, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.15765674443117
"{'regressor__C': 683.4, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.970398138398888
"{'regressor__C': 683.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.851984353373606
"{'regressor__C': 683.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.799854020956477
"{'regressor__C': 683.4, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.44634430813796
"{'regressor__C': 683.5, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.40092987532451
"{'regressor__C': 683.5, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.076891678310725
"{'regressor__C': 683.5, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.676481081833007
"{'regressor__C': 683.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.380062533655545
"{'regressor__C': 683.5, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.157466279871807
"{'regressor__C': 683.5, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.970317699914636
"{'regressor__C': 683.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.851897701078355
"{'regressor__C': 683.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.7997227993314
"{'regressor__C': 683.5, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.445740432042744
"{'regressor__C': 683.6, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.400888935462334
"{'regressor__C': 683.6, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.076779865282688
"{'regressor__C': 683.6, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.676381543496737
"{'regressor__C': 683.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.379988790363532
"{'regressor__C': 683.6, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.15737311902827
"{'regressor__C': 683.6, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.970164786358222
"{'regressor__C': 683.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.851860255082928
"{'regressor__C': 683.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.799651941651193
"{'regressor__C': 683.6, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.445180336358085
"{'regressor__C': 683.7, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.400704522391555
"{'regressor__C': 683.7, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.076645780390956
"{'regressor__C': 683.7, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.676388054613122
"{'regressor__C': 683.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.379886563240003
"{'regressor__C': 683.7, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.157289739496894
"{'regressor__C': 683.7, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.970073470352883
"{'regressor__C': 683.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.851719982656965
"{'regressor__C': 683.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.799667205226168
"{'regressor__C': 683.7, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.444623374879022
"{'regressor__C': 683.8, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.400602472788313
"{'regressor__C': 683.8, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.07644166999221
"{'regressor__C': 683.8, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.676165089345664
"{'regressor__C': 683.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.379882831300176
"{'regressor__C': 683.8, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.157197818300471
"{'regressor__C': 683.8, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.96996063968904
"{'regressor__C': 683.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.851679507081709
"{'regressor__C': 683.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.799599341274623
"{'regressor__C': 683.8, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.444072788814797
"{'regressor__C': 683.9, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.400454312657777
"{'regressor__C': 683.9, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.076354077078571
"{'regressor__C': 683.9, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.676092274125411
"{'regressor__C': 683.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.37978965466471
"{'regressor__C': 683.9, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.157107841385187
"{'regressor__C': 683.9, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.96986397261145
"{'regressor__C': 683.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.851604293416948
"{'regressor__C': 683.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.799552175906626
"{'regressor__C': 683.9, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.443551442018048
"{'regressor__C': 684.0, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.400235320400782
"{'regressor__C': 684.0, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.076150237524363
"{'regressor__C': 684.0, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.676019365793334
"{'regressor__C': 684.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.379740179140313
"{'regressor__C': 684.0, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.15700823638359
"{'regressor__C': 684.0, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.969759720149606
"{'regressor__C': 684.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.851502157975233
"{'regressor__C': 684.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.799492944258427
"{'regressor__C': 684.0, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.442954146448066
"{'regressor__C': 684.1, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.400149946845344
"{'regressor__C': 684.1, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.076054556632698
"{'regressor__C': 684.1, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.675925859834619
"{'regressor__C': 684.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.379673750846244
"{'regressor__C': 684.1, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.156899807477224
"{'regressor__C': 684.1, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.969680587521768
"{'regressor__C': 684.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.851356884400316
"{'regressor__C': 684.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.799372349444056
"{'regressor__C': 684.1, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.442382588419125
"{'regressor__C': 684.2, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.39998936081094
"{'regressor__C': 684.2, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.075939736828321
"{'regressor__C': 684.2, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.675823798306201
"{'regressor__C': 684.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.379626451492024
"{'regressor__C': 684.2, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.156814279848469
"{'regressor__C': 684.2, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.969564909606174
"{'regressor__C': 684.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.851328963764978
"{'regressor__C': 684.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.799257212945866
"{'regressor__C': 684.2, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.441844607778233
"{'regressor__C': 684.3, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.399852672302202
"{'regressor__C': 684.3, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.075760334755413
"{'regressor__C': 684.3, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.675746050934311
"{'regressor__C': 684.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.379523099113745
"{'regressor__C': 684.3, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.156721898024548
"{'regressor__C': 684.3, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.96952879352746
"{'regressor__C': 684.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.851260552599838
"{'regressor__C': 684.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.799301538203528
"{'regressor__C': 684.3, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.44130026134257
"{'regressor__C': 684.4, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.399680009748552
"{'regressor__C': 684.4, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.075617210601752
"{'regressor__C': 684.4, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.675669487932444
"{'regressor__C': 684.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.379475483618654
"{'regressor__C': 684.4, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.156614407026014
"{'regressor__C': 684.4, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.969367502011288
"{'regressor__C': 684.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.85118455997826
"{'regressor__C': 684.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.7991785568662
"{'regressor__C': 684.4, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.440699820578626
"{'regressor__C': 684.5, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.399542889552436
"{'regressor__C': 684.5, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.075443688507269
