PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
43897,18.31543,18.38121,18.45793,0.6245093,0.6333782,0.6407634,136.3933,179.0807,592.75,210.1953,11.855,
43898,18.31543,18.38121,18.45793,0.6407634,0.6481436,0.6584676,139.5729,179.0807,265.75,94.11012,5.315,
43899,18.31543,18.38121,18.45793,0.8600218,0.8687006,0.8788171,187.0682,179.0807,742.75,257.7443,14.855,
43900,18.32642,18.38121,18.4032,-1.0,-1.0,-1.0,-1.0,519.8162,1515.75,2238.954,2.60139,
43901,18.32642,18.38121,18.4032,0.8990217,0.9076692,0.9177493,186.5932,519.8162,456.0,157.6676,9.12,
43902,18.32642,18.38121,18.4032,1.018034,1.026587,1.032284,211.0395,519.8162,764.0,261.2603,15.28,
43903,18.32642,18.38121,18.4032,1.032284,1.037979,1.043671,213.3816,519.8162,942.75,322.0441,18.855,
43904,18.32642,18.38121,18.4032,1.043671,1.050782,1.060728,216.0134,519.8162,1223.25,417.3622,24.465,
43905,18.3099,18.38121,18.44162,-1.0,-1.0,-1.0,-1.0,532.8914,1085.75,1425.382,1.700786,
43906,18.3099,18.38121,18.44162,0.901905,0.9105502,0.9206276,187.068,532.8914,1085.75,375.3123,21.715,
43907,18.34288,18.38121,18.45251,-1.0,-1.0,-1.0,-1.0,1221.408,1151.688,2281.382,2.539397,
43908,18.34288,18.38121,18.45251,1.243791,1.252165,1.261926,253.6039,1221.408,529.5,177.2825,10.59,
43909,18.34288,18.38121,18.45251,1.263319,1.271677,1.28142,257.5558,1221.408,978.5,327.0109,19.57,
43910,18.34288,18.38121,18.45251,1.282811,1.291154,1.300879,261.5005,1221.408,692.75,231.0882,13.855,
43911,18.3099,18.38121,18.43615,-1.0,-1.0,-1.0,-1.0,1305.866,1214.25,1594.078,2.654258,
43912,18.3099,18.38121,18.43615,1.25356,1.261926,1.271677,255.3954,1305.866,1193.25,399.1454,23.865,
43913,18.3099,18.38121,18.43615,1.33277,1.341074,1.350753,271.4138,1305.866,585.75,194.4754,11.715,
43914,18.3099,18.38121,18.43615,1.419633,1.427869,1.437469,288.9799,1305.866,772.75,254.4598,15.455,
43915,18.3099,18.38121,18.43615,1.449799,1.458011,1.467583,295.0802,1305.866,628.5,206.3678,12.57,
43916,18.35937,18.38121,18.40873,-1.0,-1.0,-1.0,-1.0,1306.64,1374.875,2080.001,2.593394,
43917,18.35937,18.38121,18.40873,1.194814,1.203226,1.20883,243.5139,1306.64,728.5,245.0355,14.57,
43918,18.35937,18.38121,18.40873,1.20883,1.215832,1.221429,246.0651,1306.64,1023.188,400.3629,20.46375,
43919,18.35937,18.38121,18.40873,1.221429,1.225626,1.242395,248.0473,1306.64,828.5,343.3417,16.57,
43920,18.34838,18.38665,18.43615,-1.0,-1.0,-1.0,-1.0,507.5673,2948.375,5903.125,10.1858,
43921,18.34838,18.38665,18.43615,0.9951943,1.003765,1.012329,206.4753,507.5673,507.25,173.8294,10.145,
43922,18.34838,18.38665,18.43615,1.138562,1.147019,1.154061,235.9427,507.5673,1025.688,469.9138,20.51375,
43923,18.34838,18.38665,18.43615,1.154061,1.158284,1.163912,238.2599,507.5673,800.0,284.6966,16.0,
43924,18.34838,18.38665,18.43615,1.163912,1.170943,1.175159,240.8639,507.5673,965.75,320.9159,19.315,
43925,18.34838,18.38665,18.43615,1.175159,1.180778,1.190605,242.8871,507.5673,1449.313,694.3951,28.98625,
43926,18.34838,18.38665,18.43615,1.190605,1.196216,1.20883,246.0626,507.5673,743.5,400.6147,14.87,
43927,18.34838,18.38665,18.43615,1.20883,1.215832,1.224227,250.0976,507.5673,806.875,298.2614,16.1375,
