LMID,SMILES
LMST01080048_0-1_1_-1_chain,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@]1(C[NH2+]1)CO2
LMST01080048_13-14_1_-1_ring,C=C1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@]56C[C@@H](O)C[C@@H](O)[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080049_0-1_0_-1_chain,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@]23C)O[C@]12CC[C@]1(C[NH2+]1)CO2
LMST01080049_0-1_1_-1_chain,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@]1(C[NH2+]1)CO2
LMST01080050_0-1_0_-1_chain,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@]12CC[C@]1(C[NH2+]1)CO2
LMST01080050_13-14_0_-1_ring,C=C1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H]5[NH2+][C@@]56C[C@H](O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080050_0-1_1_-1_chain,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@]1(C[NH2+]1)CO2
LMST01080050_13-14_1_-1_ring,C=C1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@]56C[C@H](O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080053_27-28_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H]5[NH2+][C@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080053_27-28_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080055_17-18_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H]5[NH2+][C@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080055_17-18_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080057_32-33_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H]5[NH2+][C@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080057_32-33_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080059_21-22_0_-1_ring,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC[C@]6(C)[C@@H]7[C@H](C[C@H]6[C@@H]5C[C@H]5[NH2+][C@]54C3)O[C@@]3(OC[C@H](C)[C@@H](O)[C@H]3O)[C@H]7C)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
LMST01080059_21-22_1_-1_ring,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC[C@]6(C)[C@@H]7[C@H](C[C@H]6[C@@H]5C[C@@H]5[NH2+][C@@]54C3)O[C@@]3(OC[C@H](C)[C@@H](O)[C@H]3O)[C@H]7C)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
LMST01080060_21-22_0_-1_ring,C[C@H]1CO[C@@]2(O[C@H]3C[C@H]4[C@@H]5C[C@H]6[NH2+][C@]67C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]7(C)[C@H]5C[C@H](O)[C@]4(C)[C@@]3(O)[C@@H]2C)[C@H](O)C1
LMST01080060_21-22_1_-1_ring,C[C@H]1CO[C@@]2(O[C@H]3C[C@H]4[C@@H]5C[C@@H]6[NH2+][C@@]67C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]7(C)[C@H]5C[C@H](O)[C@]4(C)[C@@]3(O)[C@@H]2C)[C@H](O)C1
LMST01080061_21-22_0_-1_ring,C[C@H]1CO[C@@]2(O[C@H]3C[C@@]4(O)[C@@H]5C[C@H]6[NH2+][C@]67C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]7(C)[C@H]5CC[C@]4(C)[C@@]3(O)[C@@H]2C)[C@H](O)C1
LMST01080061_21-22_1_-1_ring,C[C@H]1CO[C@@]2(O[C@H]3C[C@@]4(O)[C@@H]5C[C@@H]6[NH2+][C@@]67C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]7(C)[C@H]5CC[C@]4(C)[C@@]3(O)[C@@H]2C)[C@H](O)C1
LMST01080062_21-22_0_-1_ring,C[C@H]1CO[C@@]2(O[C@H]3C[C@@]4(O)[C@@H]5C[C@H]6[NH2+][C@]67C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]7(C)[C@H]5C[C@H](O)[C@]4(C)[C@@]3(O)[C@@H]2C)[C@H](O)C1
LMST01080062_21-22_1_-1_ring,C[C@H]1CO[C@@]2(O[C@H]3C[C@@]4(O)[C@@H]5C[C@@H]6[NH2+][C@@]67C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]7(C)[C@H]5C[C@H](O)[C@]4(C)[C@@]3(O)[C@@H]2C)[C@H](O)C1
LMST01080063_8-9_0_-1_ring,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@H]5[NH2+][C@@]56C[C@@H](O)CC[C@]6(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@H](CO)CO2
LMST01080063_8-9_1_-1_ring,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@]56C[C@@H](O)CC[C@]6(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@H](CO)CO2
LMST01080089_21-22_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H]5[NH2+][C@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080089_21-22_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080090_32-33_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H]5[NH2+][C@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080090_32-33_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080093_17-18_0_-1_ring,CC1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@@]45[NH2+][C@@H]5C(=O)[C@@]32C)O[C@]12CC[C@@H](C)CO2
LMST01080093_17-18_1_-1_ring,CC1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@]45[NH2+][C@H]5C(=O)[C@@]32C)O[C@]12CC[C@@H](C)CO2
LMST01080094_8-9_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H]5[NH2+][C@@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080094_8-9_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080097_10-11_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@]56[NH2+][C@@H]5C(=O)CC[C@]6(C)[C@H]4CC(=O)[C@]3(C)[C@@]1(O)[C@@H]2C
LMST01080097_10-11_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@]56[NH2+][C@H]5C(=O)CC[C@]6(C)[C@H]4CC(=O)[C@]3(C)[C@@]1(O)[C@@H]2C
LMST01080098_10-11_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@]56[NH2+][C@@H]5C(=O)CC[C@]6(C)[C@H]4C[C@@H](O)[C@]3(C)[C@@]1(O)[C@@H]2C
LMST01080098_10-11_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@]56[NH2+][C@H]5C(=O)CC[C@]6(C)[C@H]4C[C@@H](O)[C@]3(C)[C@@]1(O)[C@@H]2C
LMST01080099_10-11_0_-1_ring,CC(=O)O[C@@H]1C[C@H]2[C@@H](CC[C@]34[NH2+][C@@H]3C(=O)CC[C@]24C)[C@@H]2C[C@@H]3O[C@]4(CC[C@@H](C)CO4)[C@@H](C)[C@]3(O)[C@@]12C
LMST01080099_10-11_1_-1_ring,CC(=O)O[C@@H]1C[C@H]2[C@@H](CC[C@@]34[NH2+][C@H]3C(=O)CC[C@]24C)[C@@H]2C[C@@H]3O[C@]4(CC[C@@H](C)CO4)[C@@H](C)[C@]3(O)[C@@]12C
LMST01080100_13-14_0_-1_ring,C[C@@H]1CC[C@@]2(C[C@H]3[C@H](C[C@H]4[C@@H]5CC[C@]67[NH2+][C@@H]6C(=O)CC[C@]7(C)[C@H]5CC[C@@]43C)O2)OC1
LMST01080100_13-14_1_-1_ring,C[C@@H]1CC[C@@]2(C[C@H]3[C@H](C[C@H]4[C@@H]5CC[C@@]67[NH2+][C@H]6C(=O)CC[C@]7(C)[C@H]5CC[C@@]43C)O2)OC1
LMST01080101_0-1_0_-1_chain,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@H]5[C@](C)(O)[C@H]4CC[C@]23C)O[C@]12CC[C@]1(C[NH2+]1)CO2
LMST01080101_13-14_0_-1_ring,C=C1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H]5[NH2+][C@@]56C[C@@H](O)C[C@H]6[C@](C)(O)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080101_0-1_1_-1_chain,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@H]5[C@](C)(O)[C@H]4CC[C@]23C)O[C@]12CC[C@@]1(C[NH2+]1)CO2
LMST01080101_13-14_1_-1_ring,C=C1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@]56C[C@@H](O)C[C@H]6[C@](C)(O)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080102_21-22_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(C[C@H]4[NH2+][C@@]45[C@@]4(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C[C@]46C=C[C@]35OO6)[C@H]1[C@@H]2C
LMST01080102_31-32_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC=C4[C@@]35OO[C@@]3(C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]43C)[C@H]3[NH2+][C@@H]35)[C@H]1[C@@H]2C
LMST01080102_21-22_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(C[C@@H]4[NH2+][C@]45[C@@]4(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C[C@]46C=C[C@]35OO6)[C@H]1[C@@H]2C
LMST01080102_31-32_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC=C4[C@@]35OO[C@@]3(C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]43C)[C@@H]3[NH2+][C@H]35)[C@H]1[C@@H]2C
LMST01080103_37-38_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC[C@H]4[C@@]35OO[C@@]3(C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]43C)[C@H]3[NH2+][C@@H]35)[C@H]1[C@@H]2C
LMST01080103_37-38_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC[C@H]4[C@@]35OO[C@@]3(C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]43C)[C@@H]3[NH2+][C@H]35)[C@H]1[C@@H]2C
LMST01080104_40-41_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC[C@H]4[C@]35[NH2+][C@@H]5[C@@H](O)[C@@]3(O)C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]43C)[C@H]1[C@@H]2C
LMST01080104_40-41_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC[C@H]4[C@@]35[NH2+][C@H]5[C@@H](O)[C@@]3(O)C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]43C)[C@H]1[C@@H]2C
LMST01080105_3-4_0_-1_ring,CO[C@@H]1[C@H]2[NH2+][C@]23[C@@H]2C[C@@H]4O[C@]5(CC[C@@H](C)CO5)[C@@H](C)[C@@H]4[C@@]2(C)CC[C@@H]3[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C[C@]12O
LMST01080105_3-4_1_-1_ring,CO[C@@H]1[C@@H]2[NH2+][C@@]23[C@@H]2C[C@@H]4O[C@]5(CC[C@@H](C)CO5)[C@@H](C)[C@@H]4[C@@]2(C)CC[C@@H]3[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C[C@]12O
LMST01080106_31-32_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC[C@H]4[C@@]35OO[C@@]3(C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]43C)[C@H]3[NH2+][C@@H]35)[C@H]1[C@@H]2C
LMST01080106_31-32_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC[C@H]4[C@@]35OO[C@@]3(C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]43C)[C@@H]3[NH2+][C@H]35)[C@H]1[C@@H]2C
LMST01080107_40-41_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC[C@H]4[C@@]35OO[C@@]3(C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]43C)[C@H]3[NH2+][C@@H]35)[C@H]1[C@@H]2C
LMST01080107_40-41_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC[C@H]4[C@@]35OO[C@@]3(C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]43C)[C@@H]3[NH2+][C@H]35)[C@H]1[C@@H]2C
LMST01080108_40-41_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC[C@H]4[C@@]35OO[C@@]3(C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7OC[C@@](O)(CO)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]43C)[C@H]3[NH2+][C@@H]35)[C@H]1[C@@H]2C
LMST01080108_40-41_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@](C)(CC[C@H]4[C@@]35OO[C@@]3(C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7OC[C@@](O)(CO)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]43C)[C@@H]3[NH2+][C@H]35)[C@H]1[C@@H]2C
LMST01080109_42-43_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@]45OO[C@@]6(C[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@@]1(O)[C@@H]2C)[C@H]1[NH2+][C@@H]15
LMST01080109_42-43_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@]45OO[C@@]6(C[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]4CC[C@]3(C)[C@@]1(O)[C@@H]2C)[C@@H]1[NH2+][C@H]15
LMST01080113_29-30_0_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H]5[NH2+][C@@]56C[C@@H](O)C[C@@H](O[C@@H]5O[C@H](C)[C@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01080113_29-30_1_-1_ring,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@]56C[C@@H](O)C[C@@H](O[C@@H]5O[C@H](C)[C@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
LMST01090001_8-9_0_-1_ring,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@H]5[NH2+][C@@]56C[C@@H](O)CC[C@]6(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@](C)(CO)O2
LMST01090001_8-9_1_-1_ring,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@]56C[C@@H](O)CC[C@]6(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@](C)(CO)O2
LMST01090002_8-9_0_-1_ring,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@H]5[NH2+][C@@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@](C)(CO)O2
LMST01090002_8-9_1_-1_ring,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@]56C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]6(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@](C)(CO)O2
LMST01090009_21-22_0_-1_ring,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC[C@@]6(C)[C@@H](C[C@@H]7O[C@]8(CC[C@@](C)(COC(=O)C[C@@](C)(O)CC(=O)O)O8)C[C@@H]76)[C@@H]5C[C@H]5[NH2+][C@]54C3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
LMST01090009_21-22_1_-1_ring,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC[C@@]6(C)[C@@H](C[C@@H]7O[C@]8(CC[C@@](C)(COC(=O)C[C@@](C)(O)CC(=O)O)O8)C[C@@H]76)[C@@H]5C[C@@H]5[NH2+][C@@]54C3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
LMST01090010_8-9_0_-1_ring,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@H]5[NH2+][C@@]56C[C@@H](O)CC[C@]6(C)[C@H]4CC[C@]23C)O[C@]12CC[C@](C)(O)CO2
LMST01090010_8-9_1_-1_ring,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@@H]5[NH2+][C@]56C[C@@H](O)CC[C@]6(C)[C@H]4CC[C@]23C)O[C@]12CC[C@](C)(O)CO2
LMST01100001_0-1_0_-1_chain,CC(C)[C@]1(CC[C@@H](C)[C@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5C(C)(C)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]23C)C[NH2+]1
LMST01100001_0-1_1_-1_chain,CC(C)[C@@]1(CC[C@@H](C)[C@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5C(C)(C)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]23C)C[NH2+]1
LMST01100008_1-3_0_-1_chain,C[C@H](CC[C@H]1[NH2+]C1(C)C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C
LMST01100008_1-3_1_-1_chain,C[C@H](CC[C@@H]1[NH2+]C1(C)C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C
LMST01100009_1-2_0_-1_ring,C[C@H]([C@@H]1C[C@H]2[NH2+][C@]2(C)C(=O)O1)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@](C)(C(=O)O)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35CC[C@]12C
