,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
1844,16298.0,1.0,LMST01030104_12-13_0_0_ring,442.40219,442.404318,8.619,8.91,1.0,227.2283,226.3502908,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6668000000000001,-1.0,0.76,0.7000000000000001,0.709
1612,15363.0,1.0,LMST01030105_13-14_0_0_ring,430.4039,430.404318,8.815,8.48,1.0,224.1977,223.320474,1.0,352620.0234,72011.2888,399.362118,-1,-1,399.362118,0.25,0.0,0.0,0.167,44540.62,,,89952.02,0.7000000000000001,-1.0,-1.0,0.6668000000000001,0.683
1180,15265.0,1.0,LMST01030109_1-2_0_0_chain,428.38739,428.388669,7.42,7.82,1.0,220.3454,223.0503844,0.772,494812.3618,315640.425,358.31042,-1,358.31042,358.31042,0.833,0.0,0.8,1.0,121416.6,,123952.7,141018.3,0.8420000000000001,-1.0,0.8288,0.9088,0.86
1197,15267.0,1.0,LMST01030110_1-3_0_0_chain,428.38739,428.388669,8.466,6.96,0.6176089040277073,223.4975,225.755023,0.87,3499109.75,606522.3064,"368.33116,386.34172","368.33116,386.34172",386.34172,"368.33116,386.34172",0.5,0.6,0.6,0.571,697575.2,661432.9,690666.2,937998.8,0.6715217808055416,0.7115217808055414,0.7115217808055414,0.6999217808055416,0.699
1851,16300.0,1.0,LMST01030112_10-11_0_0_ring,442.40552,442.404318,10.155,9.6,1.0,222.1821,223.808333,0.997,1075563.484,385545.2661,-1,-1,411.362118,411.362118,0.0,0.0,0.125,0.125,,,186944.6,328777.6,-1.0,-1.0,0.6488,0.6488,0.649
1225,15265.0,1.0,LMST01030114_15-16_0_0_ring,428.38739,428.388669,7.42,7.87,1.0,220.3454,221.4158853,1.0,494812.3618,315640.425,379.335909,-1,379.335909,-1,0.167,0.0,0.2,0.0,121416.6,,123952.7,,0.6668000000000001,-1.0,0.68,-1.0,0.673
1250,15269.0,1.0,LMST01030115_10-11_0_0_ring,428.38739,428.388669,8.722,9.52,0.9544725151469344,218.6577,220.2878383,0.991,437534.1016,124419.3359,-1,379.335909,397.346469,-1,0.0,0.25,0.2,0.0,,85375.89,63551.36,,-1.0,0.6872945030293869,0.6672945030293869,-1.0,0.677
1622,15363.0,1.0,LMST01030119_13-14_0_0_ring,430.4039,430.404318,8.815,8.43,1.0,224.1977,223.320474,1.0,352620.0234,72011.2888,399.362118,-1,-1,399.362118,0.25,0.0,0.0,0.167,44540.62,,,89952.02,0.7000000000000001,-1.0,-1.0,0.6668000000000001,0.683
1269,15269.0,1.0,LMST01030137_11-12_0_0_ring,428.38739,428.388669,8.722,8.85,1.0,218.6577,221.0224271,0.838,437534.1016,124419.3359,-1,379.335909,397.346469,-1,0.0,0.25,0.2,0.0,,85375.89,63551.36,,-1.0,0.6352,0.6152,-1.0,0.625
1275,15265.0,1.0,LMST01030137_4-5_0_0_chain,428.38739,428.388669,7.42,8.96,0.6001206323636908,220.3454,220.9396197,1.0,494812.3618,315640.425,358.31042,-1,358.31042,358.31042,0.833,0.0,0.8,1.0,121416.6,,123952.7,141018.3,0.8532241264727383,-1.0,0.8400241264727383,0.9200241264727382,0.871
