,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
5912,26439.0,1.0,LMST01020098_8-9_0_0_chain,694.64984,694.649619,21.747,19.1,0.07245604451057963,294.1584,296.5024193,0.967,476250.2188,349793.5437,"385.38286,570.52443,310.27404","385.38286,186.14884,570.52443,310.27404",310.27404,"385.38286,570.52443,310.27404",1.0,0.455,0.333,0.5,102634.6,115517.5,78330.68,96988.35,0.801291208902116,-1.0,-1.0,0.601291208902116,0.701
6066,27185.0,0.75,LMST01020102_8-9_0_0_chain,710.67725,710.680918,19.258,18.69,1.0,298.2224,298.7992827,1.0,42925.6855,20632.2308,312.28969,-1,312.28969,"312.28969,399.39851",0.25,0.0,0.5,0.333,17438.79,,11419.97,16372.76,0.7000000000000001,-1.0,0.8,0.7332000000000001,0.744
1815,12400.0,1.0,LMST01030096_15-16_0_0_ring,430.40387,430.404318,8.78,9.85,0.821697690538923,224.5637,225.5012479,1.0,1646459.5312,15171.1543,399.362118,399.362118,381.351558,381.351558,0.5,0.333,0.333,0.333,653941.6,738708.3,540697.9,770913.2,0.7643395381077847,0.6975395381077847,0.6975395381077847,0.6975395381077847,0.714
1826,12402.0,1.0,LMST01030097_15-16_0_0_ring,430.40393,430.404318,10.631,10.57,1.0,221.0471,225.5012479,0.419,20160796.5,2388439.282,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.818,0.667,0.625,0.429,4837624.0,4979481.0,4734552.0,3879227.0,0.6948,0.6344000000000001,0.6176,-1.0,0.649
1289,12189.0,1.0,LMST01030099_12-13_0_0_ring,428.38739,428.388669,8.421,8.88,1.0,224.3031,222.6265599,0.985,2878939.875,344957.7099,379.335909,-1,379.335909,-1,0.125,0.0,0.111,0.0,604974.3,,551462.5,,0.644,-1.0,0.6384000000000001,-1.0,0.641
2372,13316.0,1.0,LMST01030100_10-11_0_0_ring,442.40564,442.404318,10.792,9.36,0.6514981015155015,224.0118,223.170393,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8302996203031003,0.7302996203031004,0.7586996203031003,0.6902996203031003,0.752
2384,13316.0,1.0,LMST01030104_12-13_0_0_ring,442.40564,442.404318,10.792,8.97,0.46424705551051504,224.0118,226.3502908,0.855,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7348494111021031,0.634849411102103,0.663249411102103,-1.0,0.678
1834,12400.0,1.0,LMST01030105_13-14_0_0_ring,430.40387,430.404318,8.78,8.53,1.0,224.5637,223.320474,1.0,1646459.5312,15171.1543,399.362118,399.362118,381.351558,381.351558,0.5,0.333,0.333,0.333,653941.6,738708.3,540697.9,770913.2,0.8,0.7332000000000001,0.7332000000000001,0.7332000000000001,0.75
3161,13526.0,1.0,LMST01030108_3-4_0_0_chain,444.42139,444.419967,7.722,9.65,0.4154535110327642,224.2741,225.9397061,0.992,764590.7344,127323.9144,346.31042,346.31042,346.31042,346.31042,0.833,0.8,0.8,1.0,170096.7,172876.5,155599.0,117328.3,0.8130907022065529,0.7998907022065529,0.7998907022065529,0.879890702206553,0.823
1296,12187.0,1.0,LMST01030109_1-2_0_0_chain,428.38739,428.388669,7.303,7.87,1.0,220.5655,223.0503844,0.818,386500.1016,29698.5364,358.31042,358.31042,358.31042,358.31042,0.286,0.4,0.6,0.25,79459.28,75375.3,71810.21,88649.9,0.6416,0.6872,0.7672,0.6272,0.681
1305,12189.0,1.0,LMST01030109_12-13_0_0_ring,428.38739,428.388669,8.421,8.79,1.0,224.3031,222.7959793,1.0,2878939.875,344957.7099,379.335909,-1,379.335909,-1,0.125,0.0,0.111,0.0,604974.3,,551462.5,,0.65,-1.0,0.6444000000000001,-1.0,0.647
1313,12189.0,1.0,LMST01030110_1-3_0_0_chain,428.38739,428.388669,8.421,7.02,0.6644403542776661,224.3031,225.755023,1.0,2878939.875,344957.7099,386.34172,386.34172,386.34172,386.34172,0.5,0.571,0.667,0.571,604974.3,544072.6,551462.5,662381.3,0.7328880708555332,0.7612880708555332,0.7996880708555333,0.7612880708555332,0.764
1329,12189.0,1.0,LMST01030111_15-16_0_0_ring,428.38739,428.388669,8.421,8.81,1.0,224.3031,222.3383508,0.924,2878939.875,344957.7099,379.335909,-1,379.335909,-1,0.125,0.0,0.111,0.0,604974.3,,551462.5,,0.6196,-1.0,0.6140000000000001,-1.0,0.617
2398,13316.0,1.0,LMST01030112_10-11_0_0_ring,442.40564,442.404318,10.792,9.64,0.7869138054637381,224.0118,223.808333,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8573827610927477,0.7573827610927477,0.7857827610927477,0.7173827610927477,0.779
1841,12402.0,1.0,LMST01030113_12-13_0_0_ring,430.40393,430.404318,10.631,13.26,0.08334722220650659,221.0471,223.4245583,0.841,20160796.5,2388439.282,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.818,0.667,0.625,0.429,4837624.0,4979481.0,4734552.0,3879227.0,0.6802694444413013,0.6198694444413013,0.6030694444413014,-1.0,0.634
1851,12402.0,1.0,LMST01030118_12-13_0_0_ring,430.40393,430.404318,10.631,13.1,0.1577509337796672,221.0471,223.4245583,0.841,20160796.5,2388439.282,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.818,0.667,0.625,0.429,4837624.0,4979481.0,4734552.0,3879227.0,0.6951501867559335,0.6347501867559335,0.6179501867559335,-1.0,0.649
1858,12400.0,1.0,LMST01030119_13-14_0_0_ring,430.40387,430.404318,8.78,8.48,1.0,224.5637,223.320474,1.0,1646459.5312,15171.1543,399.362118,399.362118,381.351558,381.351558,0.5,0.333,0.333,0.333,653941.6,738708.3,540697.9,770913.2,0.8,0.7332000000000001,0.7332000000000001,0.7332000000000001,0.75
1391,12187.0,1.0,LMST01030137_4-5_0_0_chain,428.38739,428.388669,7.303,9.01,0.5192869284366994,220.5655,220.9396197,1.0,386500.1016,29698.5364,358.31042,358.31042,358.31042,358.31042,0.286,0.4,0.6,0.25,79459.28,75375.3,71810.21,88649.9,0.6182573856873399,0.66385738568734,0.7438573856873398,0.6038573856873399,0.657
2411,13316.0,1.0,LMST01030138_16-17_0_0_ring,442.40564,442.404318,10.792,9.1,0.5298881655670404,224.0118,225.1089629,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8059776331134081,0.7059776331134081,0.7343776331134081,0.6659776331134082,0.728
3176,13513.0,1.0,LMST01030140_14-15_0_0_ring,444.42126,444.419967,10.457,9.99,1.0,228.8036,228.4295705,1.0,121248.6797,77383.6885,395.367207,-2,-2,395.367207,0.4,0.0,0.0,0.333,35548.94,,,42069.29,0.76,-1.0,-1.0,0.7332000000000001,0.747
2428,13316.0,1.0,LMST01030144_16-17_0_0_ring,442.40564,442.404318,10.792,8.92,0.4395328645349329,224.0118,223.5523968,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7879065729069866,0.6879065729069866,0.7163065729069866,0.6479065729069866,0.71
3196,13526.0,1.0,LMST01030145_1-2_0_0_chain,444.42139,444.419967,7.722,9.33,0.5659704898038722,224.2741,223.5772795,1.0,764590.7344,127323.9144,346.31042,346.31042,346.31042,346.31042,0.833,0.8,0.8,1.0,170096.7,172876.5,155599.0,117328.3,0.8463940979607745,0.8331940979607746,0.8331940979607746,0.9131940979607746,0.856
2446,13316.0,1.0,LMST01031019_10-11_0_0_ring,442.40564,442.404318,10.792,9.46,0.7007502716794507,224.0118,224.0112296,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8401500543358902,0.7401500543358902,0.7685500543358902,0.7001500543358902,0.762
3211,13513.0,1.0,LMST01031033_16-17_0_0_ring,444.42126,444.419967,10.457,9.82,1.0,228.8036,228.8214874,1.0,121248.6797,77383.6885,395.367207,-2,-2,395.367207,0.4,0.0,0.0,0.333,35548.94,,,42069.29,0.76,-1.0,-1.0,0.7332000000000001,0.747
2463,13316.0,1.0,LMST01031034_12-13_0_0_ring,442.40564,442.404318,10.792,9.74,0.8301844622851126,224.0118,226.0093498,0.924,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8356368924570226,0.7356368924570226,0.7640368924570226,0.6956368924570226,0.758
2475,13305.0,1.0,LMST01031036_16-17_0_0_ring,442.40549,442.404318,8.583,9.19,1.0,227.8856,226.4829652,1.0,12278825.25,2097023.3587,"393.351558,411.362118",393.351558,411.362118,411.362118,0.143,0.222,0.25,0.067,2572217.0,2403094.0,2328532.0,3049583.0,0.6572,0.6888000000000001,0.7000000000000001,0.6268,0.668
2505,13316.0,1.0,LMST01031044_16-17_0_0_ring,442.40564,442.404318,10.792,9.4,0.6690931199573874,224.0118,222.6894136,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8338186239914775,0.7338186239914775,0.7622186239914774,0.6938186239914775,0.756
507,10946.0,1.0,LMST01031048_14-15_0_0_ring,414.37552,414.37302,7.664,8.37,0.9991898435923172,220.06,217.2845307,0.742,3155168.4688,1011200.9839,-1,-1,383.33082,365.32026,0.0,0.0,0.333,0.5,,,1247086.0,1657370.0,-1.0,-1.0,0.6298379687184634,0.6966379687184634,0.663
525,10942.0,1.0,LMST01031049_14-15_0_0_ring,414.37244,414.37302,8.472,9.44,0.8732280741834415,219.6192,217.2845307,0.836,966029.8594,638466.2545,"365.32026,383.33082",365.32026,-2,-1,0.333,0.25,0.0,0.0,259493.3,245797.0,,,0.6422456148366884,0.6090456148366883,-1.0,-1.0,0.626
2521,13310.0,1.0,LMST01031051_1-2_0_0_chain,442.40558,442.404318,7.43,8.85,0.6573887094406597,223.4264,221.7574969,0.985,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0.0,31904.87,29783.6,26466.94,,0.792277741888132,0.658677741888132,0.725477741888132,-1.0,0.725
2549,13316.0,1.0,LMST01031058_16-17_0_0_ring,442.40564,442.404318,10.792,8.67,0.32082526073987716,224.0118,223.5480819,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7641650521479755,0.6641650521479755,0.6925650521479755,0.6241650521479755,0.686
2573,13316.0,1.0,LMST01031083_11-12_0_0_ring,442.40564,442.404318,10.792,9.65,0.7911987802989442,224.0118,226.0975199,0.906,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8206397560597889,0.7206397560597889,0.7490397560597889,0.680639756059789,0.743
310,10714.0,0.5,LMST01031267_12-13_0_0_ring,412.35849,412.35737,8.484,9.02,1.0,215.314,220.7013852,0.203,89009.5117,12361.9267,363.30461,-1.0,-1,381.31517,1.0,0.0,0.0,1.0,25354.34,,,18987.66,0.6812000000000001,-1.0,-1.0,0.6812000000000001,0.681
314,10714.0,0.5,LMST01031267_18-19_0_0_ring,412.35849,412.35737,8.484,8.64,1.0,215.314,221.3948104,0.062,89009.5117,12361.9267,363.30461,-1.0,-1,381.31517,1.0,0.0,0.0,1.0,25354.34,,,18987.66,0.6248000000000001,-1.0,-1.0,0.6248000000000001,0.625
2603,13316.0,1.0,LMST01040120_11-12_0_0_ring,442.40564,442.404318,10.792,9.48,0.7091144742551023,224.0118,224.5887645,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8418228948510206,0.7418228948510205,0.7702228948510205,0.7018228948510206,0.764
2615,13316.0,1.0,LMST01040120_13-14_0_0_ring,442.40564,442.404318,10.792,9.8,0.8587722769354319,224.0118,225.6504074,0.997,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8705544553870865,0.7705544553870864,0.7989544553870864,0.7305544553870864,0.793
2637,13316.0,1.0,LMST01040121_13-14_0_0_ring,442.40564,442.404318,10.792,9.24,0.5937379550970976,224.0118,226.7642429,0.771,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7271475910194196,0.6271475910194195,0.6555475910194195,-1.0,0.67
3242,13513.0,1.0,LMST01040122_13-14_0_0_ring,444.42126,444.419967,10.457,10.09,1.0,228.8036,227.9732584,1.0,121248.6797,77383.6885,395.367207,-2,-2,395.367207,0.4,0.0,0.0,0.333,35548.94,,,42069.29,0.76,-1.0,-1.0,0.7332000000000001,0.747
2654,13316.0,1.0,LMST01040124_16-17_0_0_ring,442.40564,442.404318,10.792,10.22,1.0,224.0118,226.0346934,0.919,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8676,0.7676000000000001,0.796,0.7276,0.79
3254,13497.0,1.0,LMST01040125_11-12_0_0_ring,444.418,444.419967,9.904,9.53,1.0,223.3231,225.6976412,0.846,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0.0,42748.34,51754.94,38827.01,,0.7384000000000001,0.7384000000000001,0.7384000000000001,-1.0,0.738
2666,13316.0,1.0,LMST01040126_11-12_0_0_ring,442.40564,442.404318,10.792,8.15,0.07408619154439244,224.0118,223.2229588,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7148172383088786,0.6148172383088786,0.6432172383088786,-1.0,0.658
2676,13310.0,1.0,LMST01040126_3-4_0_0_chain,442.40558,442.404318,7.43,9.66,0.2694913325403372,223.4264,222.8813961,1.0,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0.0,31904.87,29783.6,26466.94,,0.7206982665080675,-1.0,0.6538982665080675,-1.0,0.687
2691,13316.0,1.0,LMST01040130_13-14_0_0_ring,442.40564,442.404318,10.792,8.87,0.4202117138996584,224.0118,223.8887841,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7840423427799317,0.6840423427799317,0.7124423427799317,0.6440423427799318,0.706
2701,13310.0,1.0,LMST01040130_3-4_0_0_chain,442.40558,442.404318,7.43,9.14,0.517332234772576,223.4264,224.3848067,1.0,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0.0,31904.87,29783.6,26466.94,,0.7702664469545153,0.6366664469545152,0.7034664469545152,-1.0,0.703
2710,13305.0,1.0,LMST01040131_13-14_0_0_ring,442.40549,442.404318,8.583,7.82,0.9691394111777054,227.8856,229.1309209,1.0,12278825.25,2097023.3587,"393.351558,411.362118",393.351558,411.362118,411.362118,0.143,0.222,0.25,0.067,2572217.0,2403094.0,2328532.0,3049583.0,0.6510278822355411,0.6826278822355412,0.6938278822355411,0.6206278822355411,0.662
2717,13298.0,1.0,LMST01040131_2-27_0_0_chain,442.40231,442.404318,9.005,8.15,0.9239933089454413,227.8126,227.2757223,1.0,787858.7812,91181.1565,400.35737,400.35737,400.35737,400.35737,1.0,0.75,1.0,1.0,400809.8,388476.4,376701.7,384036.9,0.9847986617890884,0.8847986617890884,0.9847986617890884,0.9847986617890884,0.96
3270,13497.0,1.0,LMST01040133_11-12_0_0_ring,444.418,444.419967,9.904,9.33,1.0,223.3231,225.6976412,0.846,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0.0,42748.34,51754.94,38827.01,,0.7384000000000001,0.7384000000000001,0.7384000000000001,-1.0,0.738
3288,13497.0,1.0,LMST01040134_10-11_0_0_ring,444.418,444.419967,9.904,9.63,1.0,223.3231,225.588222,0.868,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0.0,42748.34,51754.94,38827.01,,0.7472000000000001,0.7472000000000001,0.7472000000000001,-1.0,0.747
2737,13316.0,1.0,LMST01040136_11-12_0_0_ring,442.40564,442.404318,10.792,9.96,0.9368874162111231,224.0118,227.8401301,0.555,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7093774832422247,0.6093774832422247,0.6377774832422247,-1.0,0.652
2740,13298.0,1.0,LMST01040136_2-27_0_0_chain,442.40231,442.404318,9.005,8.1,0.903185250394952,227.8126,224.656202,0.683,787858.7812,91181.1565,400.35737,400.35737,400.35737,400.35737,1.0,0.75,1.0,1.0,400809.8,388476.4,376701.7,384036.9,0.8538370500789905,0.7538370500789906,0.8538370500789905,0.8538370500789905,0.829
2767,13316.0,1.0,LMST01040137_14-15_0_0_ring,442.40564,442.404318,10.792,9.7,0.8115384032682075,224.0118,223.5737418,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8623076806536416,0.7623076806536415,0.7907076806536415,0.7223076806536416,0.784
2779,13316.0,1.0,LMST01040140_11-12_0_0_ring,442.40564,442.404318,10.792,8.66,0.31839815564288776,224.0118,223.2229588,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7636796311285776,0.6636796311285775,0.6920796311285775,0.6236796311285776,0.686
2789,13310.0,1.0,LMST01040140_3-4_0_0_chain,442.40558,442.404318,7.43,9.13,0.5214537375879521,223.4264,222.8813961,1.0,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0.0,31904.87,29783.6,26466.94,,0.7710907475175905,0.6374907475175905,0.7042907475175905,-1.0,0.704
3314,13497.0,1.0,LMST01040141_11-12_0_0_ring,444.418,444.419967,9.904,9.62,1.0,223.3231,226.4692034,0.69,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0.0,42748.34,51754.94,38827.01,,0.6759999999999999,0.6759999999999999,0.6759999999999999,-1.0,0.676
2798,13305.0,1.0,LMST01040142_13-14_0_0_ring,442.40549,442.404318,8.583,8.87,1.0,227.8856,226.9443251,1.0,12278825.25,2097023.3587,"393.351558,411.362118",393.351558,411.362118,411.362118,0.143,0.222,0.25,0.067,2572217.0,2403094.0,2328532.0,3049583.0,0.6572,0.6888000000000001,0.7000000000000001,0.6268,0.668
2826,13316.0,1.0,LMST01040143_11-12_0_0_ring,442.40564,442.404318,10.792,8.16,0.08194936102686345,224.0118,223.0514777,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7163898722053728,0.6163898722053727,0.6447898722053726,-1.0,0.659
2836,13310.0,1.0,LMST01040143_3-4_0_0_chain,442.40558,442.404318,7.43,9.71,0.24895587793044738,223.4264,223.5016204,1.0,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0.0,31904.87,29783.6,26466.94,,0.7165911755860895,-1.0,0.6497911755860895,-1.0,0.683
2861,13316.0,1.0,LMST01040145_13-14_0_0_ring,442.40564,442.404318,10.792,9.26,0.6021120731268824,224.0118,226.7642429,0.771,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7288224146253766,0.6288224146253765,0.6572224146253764,-1.0,0.672
2868,13305.0,1.0,LMST01040154_11-12_0_0_ring,442.40549,442.404318,8.583,9.3,0.9929601684306297,227.8856,228.6546149,1.0,12278825.25,2097023.3587,"393.351558,411.362118",393.351558,411.362118,411.362118,0.143,0.222,0.25,0.067,2572217.0,2403094.0,2328532.0,3049583.0,0.655792033686126,0.687392033686126,0.698592033686126,0.6253920336861261,0.667
3352,13497.0,1.0,LMST01040238_10-11_0_0_ring,444.418,444.419967,9.904,9.42,1.0,223.3231,225.588222,0.868,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0.0,42748.34,51754.94,38827.01,,0.7472000000000001,0.7472000000000001,0.7472000000000001,-1.0,0.747
2903,13316.0,1.0,LMST01040239_14-15_0_0_ring,442.40564,442.404318,10.792,9.84,0.8798877868305668,224.0118,223.5737418,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8759775573661135,0.7759775573661134,0.8043775573661134,0.7359775573661134,0.798
2933,13316.0,1.0,LMST01040255_13-14_0_0_ring,442.40564,442.404318,10.792,9.25,0.5975197184012496,224.0118,226.7642429,0.771,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7279039436802499,0.6279039436802499,0.6563039436802499,-1.0,0.671
4030,14413.0,1.0,LMST01050007_2-3_0_0_chain,456.41904,456.419967,9.004,9.09,1.0,231.4679,229.6344429,0.964,3248667.5625,220128.3002,414.37302,414.37302,414.37302,414.37302,0.6,0.667,0.5,0.333,1121780.0,1047921.0,1041171.0,1280818.0,0.8256,0.8524,0.7856000000000001,0.7188000000000001,0.796
4663,15305.0,1.0,LMST01050012_5-6_0_0_chain,470.4379,470.435616,9.357,9.8,1.0,234.9766,234.5647554,1.0,1091139.3438,82514.1697,156.17467,-1,156.17467,156.17467,0.5,0.0,0.4,0.25,325099.3,,326019.1,344382.5,0.8,-1.0,0.76,0.7000000000000001,0.753
4062,14413.0,1.0,LMST01050021_2-3_0_0_chain,456.41904,456.419967,9.004,9.09,1.0,231.4679,229.6344429,0.964,3248667.5625,220128.3002,414.37302,414.37302,414.37302,414.37302,0.6,0.667,0.5,0.333,1121780.0,1047921.0,1041171.0,1280818.0,0.8256,0.8524,0.7856000000000001,0.7188000000000001,0.796
2958,13316.0,1.0,LMST01060004_15-16_0_0_ring,442.40564,442.404318,10.792,9.14,0.5488159448214651,224.0118,224.5174991,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8097631889642931,0.709763188964293,0.738163188964293,0.6697631889642931,0.732
2970,13316.0,1.0,LMST01060007_16-17_0_0_ring,442.40564,442.404318,10.792,8.87,0.41720015008491373,224.0118,225.1089629,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7834400300169828,0.6834400300169827,0.7118400300169827,0.6434400300169828,0.706
2982,13316.0,1.0,LMST01110006_12-13_0_0_ring,442.40564,442.404318,10.792,9.7,0.8148590975489965,224.0118,227.7085962,0.582,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.6957718195097994,-1.0,0.6241718195097994,-1.0,0.66
544,10942.0,1.0,LMST01110008_14-15_0_0_ring,414.37244,414.37302,8.472,9.38,0.8987083772229885,219.6192,221.3371633,0.974,966029.8594,638466.2545,"365.32026,383.33082",365.32026,-2,-1,0.333,0.25,0.0,0.0,259493.3,245797.0,,,0.7025416754445977,0.6693416754445978,-1.0,-1.0,0.686
2995,13316.0,1.0,LMST01110009_12-13_0_0_ring,442.40564,442.404318,10.792,9.71,0.8167177541782064,224.0118,224.6632856,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8633435508356413,0.7633435508356413,0.7917435508356413,0.7233435508356414,0.785
3008,13316.0,1.0,LMST01110012_14-15_0_0_ring,442.40564,442.404318,10.792,9.33,0.635868331443971,224.0118,225.1380013,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8271736662887943,0.7271736662887942,0.7555736662887942,0.6871736662887943,0.749
3021,13316.0,1.0,LMST01110013_13-14_0_0_ring,442.40564,442.404318,10.792,9.62,0.776517425405396,224.0118,223.9708295,1.0,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.8553034850810792,0.7553034850810793,0.7837034850810792,0.7153034850810793,0.777
317,10714.0,0.5,LMST01110014_14-15_0_0_ring,412.35849,412.35737,8.484,8.5,1.0,215.314,217.9299147,0.778,89009.5117,12361.9267,363.30461,-1.0,-1,381.31517,1.0,0.0,0.0,1.0,25354.34,,,18987.66,0.9112000000000001,-1.0,-1.0,0.9112000000000001,0.911
1073,12171.0,1.0,LMST03020148_0-1_0_0_chain,428.35144,428.352284,7.506,9.25,0.5011119437274763,220.0526,222.4837605,0.827,117876.3092,159312.6773,"378.31552,396.32608",-1,-1,"378.31552,396.32608",0.667,0.0,0.0,0.5,69037.84,,,49915.57,0.6978223887454953,-1.0,-1.0,0.6310223887454953,0.664
1084,12171.0,1.0,LMST03020149_0-1_0_0_chain,428.35144,428.352284,7.506,9.29,0.48215800851945767,220.0526,222.4837605,0.827,117876.3092,159312.6773,"378.31552,396.32608",-1,-1,"378.31552,396.32608",0.667,0.0,0.0,0.5,69037.84,,,49915.57,0.6940316017038916,-1.0,-1.0,0.6272316017038915,0.661
1095,12171.0,1.0,LMST03020150_0-1_0_0_chain,428.35144,428.352284,7.506,9.26,0.5004629749394269,220.0526,222.4837605,0.827,117876.3092,159312.6773,"378.31552,396.32608",-1,-1,"378.31552,396.32608",0.667,0.0,0.0,0.5,69037.84,,,49915.57,0.6976925949878854,-1.0,-1.0,0.6308925949878854,0.664
