,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
1614,17992.0,1.0,LMST01040134_10-11_0_0_ring,444.42133,444.419967,10.994,9.59,0.6625563447240557,224.8591,225.588222,1.0,2029183.1719,1148508.2055,"395.367207,413.377767","395.367207,413.377767","395.367207,413.377767","395.367207,413.377767",0.25,0.444,0.571,0.4,422954.5,343823.8,786158.9,191996.2,0.6325112689448111,0.7101112689448111,0.7609112689448112,0.6925112689448112,0.699
1498,17893.0,1.0,LMST01040136_11-12_0_0_ring,442.40561,442.404318,8.616,9.91,0.7156291392934745,226.7899,227.8401301,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.623125827858695,0.609925827858695,-1.0,0.623125827858695,0.619
1501,17893.0,1.0,LMST01040136_2-27_0_0_chain,442.40561,442.404318,8.616,8.05,1.0,226.7899,224.656202,0.894,2428101.4375,1167562.6555,400.35737,400.35737,400.35737,400.35737,1.0,0.5,0.2,0.8,775559.7,299377.3,681018.1,318846.6,0.9576000000000001,0.7576,0.6376000000000001,0.8776,0.808
1615,17992.0,1.0,LMST01040141_11-12_0_0_ring,444.42133,444.419967,10.994,9.57,0.6549111989471061,224.8591,226.4692034,1.0,2029183.1719,1148508.2055,"395.367207,413.377767","395.367207,413.377767","395.367207,413.377767","395.367207,413.377767",0.25,0.444,0.571,0.4,422954.5,343823.8,786158.9,191996.2,0.6309822397894213,0.7085822397894213,0.7593822397894212,0.6909822397894213,0.697
1517,17893.0,1.0,LMST01040142_13-14_0_0_ring,442.40561,442.404318,8.616,8.81,1.0,226.7899,226.9443251,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.68,0.6668000000000001,-1.0,0.68,0.676
1533,17893.0,1.0,LMST01040145_13-14_0_0_ring,442.40561,442.404318,8.616,9.2,1.0,226.7899,226.7642429,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.68,0.6668000000000001,-1.0,0.68,0.676
1537,17893.0,1.0,LMST01040154_11-12_0_0_ring,442.40561,442.404318,8.616,9.25,1.0,226.7899,228.6546149,0.956,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6624000000000001,0.6492,-1.0,0.6624000000000001,0.658
1616,17992.0,1.0,LMST01040238_10-11_0_0_ring,444.42133,444.419967,10.994,9.37,0.5593953532317064,224.8591,225.588222,1.0,2029183.1719,1148508.2055,"395.367207,413.377767","395.367207,413.377767","395.367207,413.377767","395.367207,413.377767",0.25,0.444,0.571,0.4,422954.5,343823.8,786158.9,191996.2,0.6118790706463413,0.6894790706463413,0.7402790706463414,0.6718790706463413,0.678
1555,17893.0,1.0,LMST01040255_13-14_0_0_ring,442.40561,442.404318,8.616,9.19,1.0,226.7899,226.7642429,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.68,0.6668000000000001,-1.0,0.68,0.676
1563,17893.0,1.0,LMST01060004_15-16_0_0_ring,442.40561,442.404318,8.616,9.09,1.0,226.7899,224.5174991,0.865,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6260000000000001,0.6128,-1.0,0.6260000000000001,0.622
1566,17893.0,1.0,LMST01060007_16-17_0_0_ring,442.40561,442.404318,8.616,8.82,1.0,226.7899,225.1089629,0.988,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6752,0.662,-1.0,0.6752,0.671
1570,17893.0,1.0,LMST01110006_12-13_0_0_ring,442.40561,442.404318,8.616,9.65,0.8386517164462696,226.7899,227.7085962,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6477303432892539,0.634530343289254,-1.0,0.6477303432892539,0.643
394,15599.0,1.0,LMST01110008_14-15_0_0_ring,414.37238,414.37302,8.346,9.33,0.8629787134162952,219.6193,221.3371633,0.974,296146.8008,137715.6035,365.32026,365.32026,-1,-1,0.5,1.0,0.0,0.0,19285.91,8303.214,,,0.7621957426832591,0.962195742683259,-1.0,-1.0,0.862
1574,17893.0,1.0,LMST01110009_12-13_0_0_ring,442.40561,442.404318,8.616,9.66,0.8367779159131268,226.7899,224.6632856,0.895,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6053555831826254,-1.0,-1.0,0.6053555831826254,0.605
1578,17893.0,1.0,LMST01110012_14-15_0_0_ring,442.40561,442.404318,8.616,9.28,1.0,226.7899,225.1380013,0.994,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6776,0.6644000000000001,-1.0,0.6776,0.673
545,15599.0,1.0,LMST03020224_1-2_0_0_ring,414.37238,414.37302,8.346,9.89,0.5973528673041736,219.6193,222.3686851,0.761,296146.8008,137715.6035,365.32026,365.32026,-1,-1,0.5,1.0,0.0,0.0,19285.91,8303.214,,,0.6238705734608347,0.8238705734608347,-1.0,-1.0,0.724
565,15599.0,1.0,LMST03020225_1-2_0_0_ring,414.37238,414.37302,8.346,9.69,0.6910039088594242,219.6193,222.1013882,0.816,296146.8008,137715.6035,365.32026,365.32026,-1,-1,0.5,1.0,0.0,0.0,19285.91,8303.214,,,0.6646007817718849,0.8646007817718849,-1.0,-1.0,0.765
607,15599.0,1.0,LMST03020227_4-5_0_0_ring,414.37238,414.37302,8.346,9.96,0.5670436813328623,219.6193,221.6868712,0.902,296146.8008,137715.6035,365.32026,365.32026,-1,-1,0.5,1.0,0.0,0.0,19285.91,8303.214,,,0.6742087362665725,0.8742087362665725,-1.0,-1.0,0.774
615,15599.0,1.0,LMST03020228_1-2_0_0_ring,414.37238,414.37302,8.346,10.03,0.5305308107672652,219.6193,219.4082207,1.0,296146.8008,137715.6035,365.32026,365.32026,-1,-1,0.5,1.0,0.0,0.0,19285.91,8303.214,,,0.706106162153453,0.9061061621534531,-1.0,-1.0,0.806
643,15599.0,1.0,LMST03020229_1-2_0_0_ring,414.37238,414.37302,8.346,10.03,0.5305308107672652,219.6193,219.4082207,1.0,296146.8008,137715.6035,365.32026,365.32026,-1,-1,0.5,1.0,0.0,0.0,19285.91,8303.214,,,0.706106162153453,0.9061061621534531,-1.0,-1.0,0.806
818,15851.0,1.0,LMST03020308_1-2_0_0_ring,416.38797,416.388669,10.083,10.02,1.0,217.4545,222.3745425,0.309,686004.1719,364352.2691,-1,"385.346469,367.335909",367.335909,367.335909,0.0,0.8,0.75,1.0,,90232.38,197531.3,53248.09,-1.0,0.6436000000000001,0.6236,0.7236000000000001,0.664
1600,17893.0,1.0,LMST03040003_13-14_0_0_ring,442.40561,442.404318,8.616,10.13,0.6120033212752033,226.7899,225.6504074,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6024006642550407,-1.0,-1.0,0.6024006642550407,0.602
