params,mean_score
"{'regressor__C': 545.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048550315488338
"{'regressor__C': 545.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048575427395626
"{'regressor__C': 545.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04859464935818
"{'regressor__C': 545.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04860908998368
"{'regressor__C': 545.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048621788005277
"{'regressor__C': 545.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048638921490786
"{'regressor__C': 544.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0486555873605035
"{'regressor__C': 544.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048677075760786
"{'regressor__C': 544.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048699418304506
"{'regressor__C': 544.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048718488112648
"{'regressor__C': 544.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048730510828216
"{'regressor__C': 544.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048750720187116
"{'regressor__C': 544.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048768445462192
"{'regressor__C': 544.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04878746797078
"{'regressor__C': 544.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0488058555111275
"{'regressor__C': 544.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048820897526003
"{'regressor__C': 543.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048841667553283
"{'regressor__C': 543.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048860827484054
"{'regressor__C': 543.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048876278685739
"{'regressor__C': 543.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048894014888391
"{'regressor__C': 543.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048909570284109
"{'regressor__C': 543.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048928458020284
"{'regressor__C': 543.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048947838078458
"{'regressor__C': 543.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0489623720591155
"{'regressor__C': 543.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048975264953558
"{'regressor__C': 543.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04899779567439
"{'regressor__C': 542.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049017027135914
"{'regressor__C': 542.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049039618942444
"{'regressor__C': 542.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049051964806612
"{'regressor__C': 542.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049070184470865
"{'regressor__C': 542.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0490895999771315
"{'regressor__C': 542.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049105020678633
"{'regressor__C': 542.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049124368497981
"{'regressor__C': 542.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0491368719358
"{'regressor__C': 542.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049161503526079
"{'regressor__C': 542.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049179401892721
"{'regressor__C': 541.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049192721053653
"{'regressor__C': 541.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0492065755694995
"{'regressor__C': 541.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049229655385116
"{'regressor__C': 541.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04924666394659
"{'regressor__C': 541.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049262371103199
"{'regressor__C': 541.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049283573992453
"{'regressor__C': 541.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049292359920269
"{'regressor__C': 541.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049310497197386
"{'regressor__C': 541.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049333947129194
"{'regressor__C': 541.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049347128265743
"{'regressor__C': 540.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049368390748524
"{'regressor__C': 540.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04937931980545
"{'regressor__C': 540.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049396433624675
"{'regressor__C': 540.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049413610198747
"{'regressor__C': 540.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049428757730298
"{'regressor__C': 540.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04944698568256
"{'regressor__C': 540.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049458184208312
"{'regressor__C': 540.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049476437760375
"{'regressor__C': 540.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049492217804854
"{'regressor__C': 540.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.049505192746757
"{'regressor__C': 549.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.058978679013491
"{'regressor__C': 549.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.0589989399155995
"{'regressor__C': 549.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059024745299487
"{'regressor__C': 549.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.05903532663559
"{'regressor__C': 549.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059056919348669
"{'regressor__C': 549.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059073393972129
"{'regressor__C': 549.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.0590985958123795
"{'regressor__C': 549.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059117186919594
"{'regressor__C': 549.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059136980074585
"{'regressor__C': 549.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.0591535988306156
"{'regressor__C': 548.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059165916730228
"{'regressor__C': 548.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059188797352892
"{'regressor__C': 548.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.0592064935986425
"{'regressor__C': 548.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059221140059085
"{'regressor__C': 548.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059240126555406
"{'regressor__C': 548.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059253804722621
"{'regressor__C': 548.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.05927745311971
"{'regressor__C': 548.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059292017203922
"{'regressor__C': 548.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059309791282172
"{'regressor__C': 548.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059329561748462
"{'regressor__C': 547.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059345100624603
"{'regressor__C': 547.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059371897721646
"{'regressor__C': 547.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059383270696507
"{'regressor__C': 547.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059401307180931
"{'regressor__C': 547.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059421942237867
"{'regressor__C': 547.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059437764273331
"{'regressor__C': 547.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.05945861178603
"{'regressor__C': 547.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059479316049712
"{'regressor__C': 547.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.05949170891148
"{'regressor__C': 547.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059507697470354
"{'regressor__C': 546.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059521736959558
"{'regressor__C': 546.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059540210922714
"{'regressor__C': 546.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.05955638400671
"{'regressor__C': 546.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059579703490325
"{'regressor__C': 546.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059596512184934
"{'regressor__C': 546.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059607670672058
"{'regressor__C': 546.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059624106546146
"{'regressor__C': 546.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059643625250215
"{'regressor__C': 546.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059661629102446
"{'regressor__C': 546.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059681326096463
"{'regressor__C': 545.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.05969764565677
"{'regressor__C': 545.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059719551767572
"{'regressor__C': 545.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059736166411894
"{'regressor__C': 545.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059751967280051
"{'regressor__C': 545.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059771340150437
"{'regressor__C': 545.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059789238582077
"{'regressor__C': 545.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059801219864977
"{'regressor__C': 545.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059824401919363
"{'regressor__C': 545.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059843063274109
"{'regressor__C': 545.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.0598559123413
"{'regressor__C': 544.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059881279123342
"{'regressor__C': 544.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059894406319882
"{'regressor__C': 544.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059913064839347
"{'regressor__C': 544.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059930678810385
"{'regressor__C': 544.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.059951146921716
"{'regressor__C': 544.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.0599681434107655
"{'regressor__C': 544.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.0599811729922015
"{'regressor__C': 544.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060005851901753
"{'regressor__C': 544.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060011130891632
"{'regressor__C': 544.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060033994188253
"{'regressor__C': 543.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060052992867821
"{'regressor__C': 543.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060068838994263
"{'regressor__C': 543.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060089093036918
"{'regressor__C': 543.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060106649642293
"{'regressor__C': 543.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060125746889468
"{'regressor__C': 543.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060140657077224
"{'regressor__C': 543.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.06016243781484
"{'regressor__C': 543.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060174809801947
"{'regressor__C': 543.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060187990023235
"{'regressor__C': 543.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060209652691361
"{'regressor__C': 542.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060223747501339
"{'regressor__C': 542.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060237519159798
"{'regressor__C': 542.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060257807620538
"{'regressor__C': 542.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060276747191981
"{'regressor__C': 542.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.06028823111385
"{'regressor__C': 542.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060302485364538
"{'regressor__C': 542.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060326544224681
"{'regressor__C': 542.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060344735368017
"{'regressor__C': 542.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.0603600777472915
"{'regressor__C': 542.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060376625900664
"{'regressor__C': 541.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060391029167666
"{'regressor__C': 541.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060411607434056
"{'regressor__C': 541.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060427212964544
"{'regressor__C': 541.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060439832973972
"{'regressor__C': 541.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060456274459946
"{'regressor__C': 541.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060472110453317
"{'regressor__C': 541.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060494661852855
"{'regressor__C': 541.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060507201334763
"{'regressor__C': 541.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.06052389667564
"{'regressor__C': 541.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060541122358806
"{'regressor__C': 540.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060561338036928
"{'regressor__C': 540.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060576313844683
"{'regressor__C': 540.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060589791653701
"{'regressor__C': 540.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.06061084798677
"{'regressor__C': 540.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060630857479962
"{'regressor__C': 540.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060647507201654
"{'regressor__C': 540.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060657607933686
"{'regressor__C': 540.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060677185608198
"{'regressor__C': 540.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060693827446282
"{'regressor__C': 540.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-4.060712801252444
