LMID,MZ,diagIonsInChian,diagIonsInRing,MS2,RT,CCS,Standard
LMST03020426_2-3_0_0_chain,506.366216,"156.1019,138.09134,120.08078,380.29814,362.28758",,"156.1019,138.09134,120.08078,380.29814,362.28758",304.80541103206224,235.0265568,
LMST03020426_4-5_0_0_chain,506.366216,"354.28249,336.27193,182.11755,164.10699,146.09643",,"354.28249,336.27193,182.11755,164.10699,146.09643",490.4087710307522,235.0265568,
LMST03020427_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",594.259359995146,241.3914816,
LMST03020427_2-3_0_0_chain,490.38906,"216.12302,198.11246,180.1019,304.29986",,"216.12302,198.11246,180.1019,304.29986",560.925985174649,238.6619861,
LMST03020427_4-5_0_0_chain,490.38906,"278.28421,242.13867,224.12811,206.11755",,"278.28421,242.13867,224.12811,206.11755",591.2290988186227,240.1456182,
LMST03020428_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",549.2919326713796,233.6897677,
LMST03020428_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043",,"156.1019,138.09134,120.08078,364.32099,346.31043",418.4235190318444,229.8680006,
LMST03020428_4-5_0_0_chain,490.38906,"338.30534,320.29478,182.11755,164.10699,146.09643",,"338.30534,320.29478,182.11755,164.10699,146.09643",536.7964961052993,232.2246929,
LMST03020429_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",430.205421459792,236.7253842,
LMST03020429_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043",,"156.1019,138.09134,120.08078,364.32099,346.31043",272.0343834696546,232.1902285,
LMST03020429_4-5_0_0_chain,490.38906,"338.30534,320.29478,182.11755,164.10699,146.09643",,"338.30534,320.29478,182.11755,164.10699,146.09643",462.4148138676292,234.7904802,
LMST03020430_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",544.7473214502378,238.1234035,
LMST03020430_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043",,"156.1019,138.09134,120.08078,364.32099,346.31043",415.77701847012713,233.7675332,
LMST03020430_4-5_0_0_chain,490.38906,"338.30534,320.29478,182.11755,164.10699,146.09643",,"338.30534,320.29478,182.11755,164.10699,146.09643",563.513745780478,235.9635345,
LMST03020431_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",571.2990868524565,233.4328366,
LMST03020431_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043",,"156.1019,138.09134,120.08078,364.32099,346.31043",470.5995957956727,230.1837639,
LMST03020431_4-5_0_0_chain,490.38906,"338.30534,320.29478,182.11755,164.10699,146.09643",,"338.30534,320.29478,182.11755,164.10699,146.09643",567.5698865284578,229.9720468,
LMST03020432_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",524.2975969100803,238.1234035,
LMST03020432_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043",,"156.1019,138.09134,120.08078,364.32099,346.31043",385.62833340316945,233.7675332,
LMST03020432_4-5_0_0_chain,490.38906,"338.30534,320.29478,182.11755,164.10699,146.09643",,"338.30534,320.29478,182.11755,164.10699,146.09643",545.4468040931257,235.9635345,
LMST03020433_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",459.4436567778851,231.8461851,
LMST03020433_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",298.5721746319006,228.4420339,
LMST03020433_4-5_0_0_chain,490.38906,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",523.5080616846682,227.486315,
LMST03020434_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",484.33630820085466,231.8461851,
LMST03020434_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",331.8640454858173,228.4420339,
LMST03020434_4-5_0_0_chain,490.38906,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",493.81931187799825,227.486315,
LMST03020435_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",457.91022850860304,235.7147834,
LMST03020435_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",310.66088700770024,231.0903446,
LMST03020435_4-5_0_0_chain,490.38906,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",490.1109774916039,233.1371346,
LMST03020436_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",457.62903779463,231.8052508,
LMST03020436_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",303.20031718811214,228.4653588,
LMST03020436_4-5_0_0_chain,490.38906,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",437.4462682252498,229.8669973,
LMST03020437_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",549.7934331970597,233.0777994,
LMST03020437_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",421.3384006905952,229.4599479,
LMST03020437_4-5_0_0_chain,490.38906,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",536.3678050437171,230.4200683,
LMST03020438_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",537.0616774288201,235.5939501,
LMST03020438_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",417.6671894567827,231.0047202,
LMST03020438_4-5_0_0_chain,490.38906,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",560.0639205487897,232.4066869,
LMST03020439_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",584.6138995279852,235.5939501,
LMST03020439_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",495.05155766102325,231.0047202,
LMST03020439_4-5_0_0_chain,490.38906,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",592.9097362937279,232.4066869,
LMST03020440_0-1_0_0_chain,506.383974,"492.36832,474.35776,456.3472",,"492.36832,474.35776,456.3472",535.8217336544511,239.7733581,
LMST03020440_2-3_0_0_chain,506.383974,"216.12302,198.11246,180.1019,320.29477,302.28421",,"216.12302,198.11246,180.1019,320.29477,302.28421",446.956134891272,237.4590032,
LMST03020440_4-5_0_0_chain,506.383974,"294.27912,276.26856,242.13867,224.12811,206.11755",,"294.27912,276.26856,242.13867,224.12811,206.11755",557.2829536723308,238.1916756,
LMST03020441_10-11_0_0_chain,460.414881,"186.14884,168.13828,304.29986",,"186.14884,168.13828,304.29986",601.0082933364591,232.1895688,
LMST03020441_12-13_0_0_chain,460.414881,"278.28421,212.16449,194.15393",,"278.28421,212.16449,194.15393",586.1864342939272,231.3985371,
LMST03020442_10-11_0_0_chain,460.414881,"186.14884,168.13828,304.29986",,"186.14884,168.13828,304.29986",595.3258485180575,232.1895688,
LMST03020442_12-13_0_0_chain,460.414881,"278.28421,212.16449,194.15393",,"278.28421,212.16449,194.15393",581.6318302101517,231.3985371,
LMST03020443_10-11_0_0_chain,460.414881,"186.14884,168.13828,304.29986",,"186.14884,168.13828,304.29986",601.0082933364591,232.1895688,
LMST03020443_12-13_0_0_chain,460.414881,"278.28421,212.16449,194.15393",,"278.28421,212.16449,194.15393",587.1743367997174,231.3985371,
LMST03020444_0-1_0_0_chain,482.362848,"468.3472,450.33664,432.32608",,"468.3472,450.33664,432.32608",460.85601505433976,238.8879765,
LMST03020444_11-12_0_0_chain,482.362848,"196.16958,178.15902,316.22709,298.21653,280.20597",,"196.16958,178.15902,316.22709,298.21653,280.20597",456.83418594449233,233.7302188,
LMST03020444_2-3_0_0_chain,482.362848,"156.1019,138.09134,120.08078,356.29477,338.28421",,"156.1019,138.09134,120.08078,356.29477,338.28421",304.69133675358574,235.2283744,
LMST03020444_4-5_0_0_chain,482.362848,"330.27912,312.26856,182.11755,164.10699,146.09643",,"330.27912,312.26856,182.11755,164.10699,146.09643",483.0844437312934,237.022231,
LMST03020445_0-1_0_0_chain,482.362848,"468.3472,450.33664,432.32608",,"468.3472,450.33664,432.32608",460.280606291201,238.8879765,
LMST03020445_11-12_0_0_chain,482.362848,"196.16958,178.15902,316.22709,298.21653,280.20597",,"196.16958,178.15902,316.22709,298.21653,280.20597",456.83418594449233,233.7302188,
LMST03020445_2-3_0_0_chain,482.362848,"156.1019,138.09134,120.08078,356.29477,338.28421",,"156.1019,138.09134,120.08078,356.29477,338.28421",303.8412354073208,235.2283744,
LMST03020445_4-5_0_0_chain,482.362848,"330.27912,312.26856,182.11755,164.10699,146.09643",,"330.27912,312.26856,182.11755,164.10699,146.09643",482.5854888161861,237.022231,
LMST03020446_0-1_0_0_chain,482.362848,"468.3472,450.33664,432.32608",,"468.3472,450.33664,432.32608",482.38351901985345,239.0892102,
LMST03020446_12-13_0_0_chain,482.362848,"468.3472,450.33664,432.32608",,"468.3472,450.33664,432.32608",477.94876508401626,233.5588037,
LMST03020446_2-3_0_0_chain,482.362848,"156.1019,138.09134,120.08078,356.29477,338.28421",,"156.1019,138.09134,120.08078,356.29477,338.28421",330.5834214232596,235.8617886,
LMST03020446_4-5_0_0_chain,482.362848,"330.27912,312.26856,182.11755,164.10699,146.09643",,"330.27912,312.26856,182.11755,164.10699,146.09643",512.5855258034414,236.2794943,
LMST03020447_0-1_0_0_chain,482.362848,"468.3472,450.33664,432.32608",,"468.3472,450.33664,432.32608",490.68965080597536,236.0624339,
LMST03020447_17-18_0_0_chain,482.362848,"358.27404,340.26348,322.25292,154.12263,136.11207",,"358.27404,340.26348,322.25292,154.12263,136.11207",421.6790381662976,230.8311592,
LMST03020447_19-20_0_0_chain,482.362848,"384.28969,366.27913,348.26857,128.10698,110.09642",,"384.28969,366.27913,348.26857,128.10698,110.09642",408.4897521762524,231.8917392,
LMST03020447_21-22_0_0_chain,482.362848,"410.30534,392.29478,374.28422,102.09133",,"410.30534,392.29478,374.28422,102.09133",421.98177524442366,235.1823529,
LMST03020447_2-3_0_0_chain,482.362848,"156.1019,138.09134,120.08078,356.29477,338.28421",,"156.1019,138.09134,120.08078,356.29477,338.28421",372.31567675881274,233.6111241,
LMST03020447_4-5_0_0_chain,482.362848,"330.27912,312.26856,182.11755,164.10699,146.09643",,"330.27912,312.26856,182.11755,164.10699,146.09643",516.0307647459092,236.4637277,
LMST03020448_0-1_0_0_chain,498.357762,"484.34211,466.33155,448.32099",,"484.34211,466.33155,448.32099",449.2834200474442,235.1635764,
LMST03020448_2-3_0_0_chain,498.357762,"156.1019,138.09134,120.08078,372.28969,354.27913,336.26857",,"156.1019,138.09134,120.08078,372.28969,354.27913,336.26857",319.17365216200113,231.7369635,
LMST03020448_4-5_0_0_chain,498.357762,"346.27404,328.26348,310.25292,182.11755,164.10699,146.09643",,"346.27404,328.26348,310.25292,182.11755,164.10699,146.09643",473.71050874853086,230.4253004,
LMST03020448_6-7_0_0_ring,498.357762,,"467.315562,449.305002,431.294442","467.315562,449.305002,431.294442",365.0759803240969,231.8729264,
LMST03020449_0-1_0_0_chain,484.378497,"470.36285,452.35229,434.34173",,"470.36285,452.35229,434.34173",539.7176667727925,238.1802404,
LMST03020449_17-18_0_0_chain,484.378497,"358.27404,340.26348,322.25292,156.13828,138.12772",,"358.27404,340.26348,322.25292,156.13828,138.12772",501.50128353570096,233.1227916,
LMST03020449_19-20_0_0_chain,484.378497,"384.28969,366.27913,348.26857,130.12263,112.11207",,"384.28969,366.27913,348.26857,130.12263,112.11207",468.19004278700004,234.0745527,
LMST03020449_2-3_0_0_chain,484.378497,"156.1019,138.09134,120.08078,358.31042,340.29986",,"156.1019,138.09134,120.08078,358.31042,340.29986",453.4977359330351,233.2705172,
LMST03020449_4-5_0_0_chain,484.378497,"332.29477,314.28421,182.11755,164.10699,146.09643",,"332.29477,314.28421,182.11755,164.10699,146.09643",558.5549314551837,238.6157105,
LMST03020450_0-1_0_0_chain,484.378497,"470.36285,452.35229,434.34173",,"470.36285,452.35229,434.34173",546.9812275216393,239.0517639,
LMST03020450_2-3_0_0_chain,484.378497,"156.1019,138.09134,120.08078,358.31042,340.29986",,"156.1019,138.09134,120.08078,358.31042,340.29986",420.51460280646756,233.8040589,
LMST03020450_4-5_0_0_chain,484.378497,"332.29477,314.28421,182.11755,164.10699,146.09643",,"332.29477,314.28421,182.11755,164.10699,146.09643",564.0624064364085,235.3347388,
LMST03020451_0-1_0_0_chain,484.378497,"470.36285,452.35229,434.34173",,"470.36285,452.35229,434.34173",568.9459562002592,239.0517639,
LMST03020451_2-3_0_0_chain,484.378497,"156.1019,138.09134,120.08078,358.31042,340.29986",,"156.1019,138.09134,120.08078,358.31042,340.29986",446.5215702768718,233.8040589,
LMST03020451_4-5_0_0_chain,484.378497,"332.29477,314.28421,182.11755,164.10699,146.09643",,"332.29477,314.28421,182.11755,164.10699,146.09643",586.1322888884197,235.3347388,
LMST03020452_0-1_0_0_chain,500.373411,"486.35776,468.3472,450.33664",,"486.35776,468.3472,450.33664",592.2164372242092,235.237961,
LMST03020452_2-3_0_0_chain,500.373411,"156.1019,138.09134,120.08078,374.30534,356.29478",,"156.1019,138.09134,120.08078,374.30534,356.29478",502.5523907885499,230.7379848,
LMST03020452_4-5_0_0_chain,500.373411,"348.28969,330.27913,182.11755,164.10699,146.09643",,"348.28969,330.27913,182.11755,164.10699,146.09643",600.2216812712194,232.2134541,
LMST03020453_0-1_0_0_chain,500.373411,"486.35776,468.3472,450.33664",,"486.35776,468.3472,450.33664",532.4521890491344,235.237961,
LMST03020453_2-3_0_0_chain,500.373411,"156.1019,138.09134,120.08078,374.30534,356.29478",,"156.1019,138.09134,120.08078,374.30534,356.29478",425.3619708333053,230.7379848,
LMST03020453_4-5_0_0_chain,500.373411,"348.28969,330.27913,182.11755,164.10699,146.09643",,"348.28969,330.27913,182.11755,164.10699,146.09643",558.2788150837082,232.2134541,
LMST03020454_0-1_0_0_chain,500.373411,"486.35776,468.3472,450.33664",,"486.35776,468.3472,450.33664",528.4054558034043,239.2239229,
LMST03020454_2-3_0_0_chain,500.373411,"156.1019,138.09134,120.08078,374.30534,356.29478,338.28422",,"156.1019,138.09134,120.08078,374.30534,356.29478,338.28422",408.1122091643409,234.4386176,
LMST03020454_4-5_0_0_chain,500.373411,"348.28969,330.27913,312.26857,182.11755,164.10699,146.09643",,"348.28969,330.27913,312.26857,182.11755,164.10699,146.09643",552.3289876250495,236.0094347,
LMST03020455_0-1_0_0_chain,500.373411,"486.35776,468.3472,450.33664",,"486.35776,468.3472,450.33664",531.7993939273555,239.2239229,
LMST03020455_2-3_0_0_chain,500.373411,"156.1019,138.09134,120.08078,374.30534,356.29478,338.28422",,"156.1019,138.09134,120.08078,374.30534,356.29478,338.28422",412.46223911681864,234.4386176,
LMST03020455_4-5_0_0_chain,500.373411,"348.28969,330.27913,312.26857,182.11755,164.10699,146.09643",,"348.28969,330.27913,312.26857,182.11755,164.10699,146.09643",553.6885558914963,236.0094347,
LMST03020456_0-1_0_0_chain,500.373411,"486.35776,468.3472,450.33664",,"486.35776,468.3472,450.33664",524.5427215817167,239.2239229,
LMST03020456_2-3_0_0_chain,500.373411,"156.1019,138.09134,120.08078,374.30534,356.29478,338.28422",,"156.1019,138.09134,120.08078,374.30534,356.29478,338.28422",405.6858668894995,234.4386176,
LMST03020456_4-5_0_0_chain,500.373411,"348.28969,330.27913,312.26857,182.11755,164.10699,146.09643",,"348.28969,330.27913,312.26857,182.11755,164.10699,146.09643",547.799150324456,236.0094347,
LMST03020457_0-1_0_0_chain,524.390953,"510.3753,492.36474,474.35418",,"510.3753,492.36474,474.35418",606.9464246322616,240.65047,
LMST03020457_2-3_0_0_chain,524.390953,"156.1019,138.09134,120.08078,398.32288,380.31232",,"156.1019,138.09134,120.08078,398.32288,380.31232",529.4403022433269,236.3094324,
LMST03020457_4-5_0_0_chain,524.390953,"372.30723,354.29667,182.11755,164.10699,146.09643",,"372.30723,354.29667,182.11755,164.10699,146.09643",609.2784987606896,236.3036064,
LMST03020458_0-1_0_0_chain,486.394146,"472.3785,454.36794,436.35738",,"472.3785,454.36794,436.35738",477.8882922855406,236.4677636,
LMST03020458_17-18_0_0_chain,486.394146,"358.27404,340.26348,322.25292,158.15393,140.14337",,"358.27404,340.26348,322.25292,158.15393,140.14337",376.0236691329583,231.9400976,
LMST03020458_2-3_0_0_chain,486.394146,"156.1019,138.09134,120.08078,360.32607,342.31551",,"156.1019,138.09134,120.08078,360.32607,342.31551",330.5337685189891,233.1237078,
LMST03020458_4-5_0_0_chain,486.394146,"334.31042,316.29986,182.11755,164.10699,146.09643",,"334.31042,316.29986,182.11755,164.10699,146.09643",509.6315623428733,236.4330418,
LMST03020459_0-1_0_0_chain,486.394146,"472.3785,454.36794,436.35738",,"472.3785,454.36794,436.35738",555.5875891159501,238.8784559,
LMST03020459_17-18_0_0_chain,486.394146,"358.27404,340.26348,322.25292,158.15393,140.14337",,"358.27404,340.26348,322.25292,158.15393,140.14337",473.3406453735876,234.1125674,
LMST03020459_2-3_0_0_chain,486.394146,"156.1019,138.09134,120.08078,360.32607,342.31551",,"156.1019,138.09134,120.08078,360.32607,342.31551",453.27098629481566,235.0057583,
LMST03020459_4-5_0_0_chain,486.394146,"334.31042,316.29986,182.11755,164.10699,146.09643",,"334.31042,316.29986,182.11755,164.10699,146.09643",570.7849564395052,234.5604399,
LMST03020460_0-1_0_0_chain,486.394146,"472.3785,454.36794,436.35738",,"472.3785,454.36794,436.35738",580.2288130999302,238.8784559,
LMST03020460_17-18_0_0_chain,486.394146,"358.27404,340.26348,322.25292,158.15393,140.14337",,"358.27404,340.26348,322.25292,158.15393,140.14337",463.4179780736911,234.1125674,
LMST03020460_2-3_0_0_chain,486.394146,"156.1019,138.09134,120.08078,360.32607,342.31551",,"156.1019,138.09134,120.08078,360.32607,342.31551",486.5585976342521,235.0057583,
LMST03020460_4-5_0_0_chain,486.394146,"334.31042,316.29986,182.11755,164.10699,146.09643",,"334.31042,316.29986,182.11755,164.10699,146.09643",592.1720054517154,234.5604399,
LMST03020461_0-1_0_0_chain,486.394146,"472.3785,454.36794,436.35738",,"472.3785,454.36794,436.35738",578.4452743630994,238.8784559,
LMST03020461_17-18_0_0_chain,486.394146,"358.27404,340.26348,322.25292,158.15393,140.14337",,"358.27404,340.26348,322.25292,158.15393,140.14337",463.4179780736911,234.1125674,
LMST03020461_2-3_0_0_chain,486.394146,"156.1019,138.09134,120.08078,360.32607,342.31551",,"156.1019,138.09134,120.08078,360.32607,342.31551",477.76401988847834,235.0057583,
LMST03020461_4-5_0_0_chain,486.394146,"334.31042,316.29986,182.11755,164.10699,146.09643",,"334.31042,316.29986,182.11755,164.10699,146.09643",590.3232916821313,234.5604399,
LMST03020462_0-1_0_0_chain,502.38906,"488.37341,470.36285,452.35229",,"488.37341,470.36285,452.35229",460.3280206809852,240.5627791,
LMST03020462_12-13_0_0_chain,502.38906,"488.37341,470.36285,452.35229",,"488.37341,470.36285,452.35229",472.4064107460836,236.5717057,
LMST03020462_2-3_0_0_chain,502.38906,"156.1019,138.09134,120.08078,376.32099,358.31043",,"156.1019,138.09134,120.08078,376.32099,358.31043",305.2594388636237,237.1402848,
LMST03020462_4-5_0_0_chain,502.38906,"350.30534,332.29478,182.11755,164.10699,146.09643",,"350.30534,332.29478,182.11755,164.10699,146.09643",493.49278992123277,238.3045011,
LMST03020463_0-1_0_0_chain,488.409795,"474.39415,456.38359,438.37303",,"474.39415,456.38359,438.37303",495.85328062587524,237.5443731,
LMST03020463_2-3_0_0_chain,488.409795,"156.1019,138.09134,120.08078,362.34172,344.33116",,"156.1019,138.09134,120.08078,362.34172,344.33116",337.48151659440475,233.0478827,
LMST03020463_4-5_0_0_chain,488.409795,"336.32607,318.31551,182.11755,164.10699,146.09643",,"336.32607,318.31551,182.11755,164.10699,146.09643",522.3330552223849,234.4300586,
LMST03020464_0-1_0_0_chain,488.409795,"474.39415,456.38359,438.37303",,"474.39415,456.38359,438.37303",575.6921948182653,239.1928704,
LMST03020464_2-3_0_0_chain,488.409795,"156.1019,138.09134,120.08078,362.34172,344.33116",,"156.1019,138.09134,120.08078,362.34172,344.33116",451.66492856111705,234.2517962,
LMST03020464_4-5_0_0_chain,488.409795,"336.32607,318.31551,182.11755,164.10699,146.09643",,"336.32607,318.31551,182.11755,164.10699,146.09643",589.68413801812,235.6396701,
LMST03020465_0-1_0_0_chain,488.409795,"474.39415,456.38359,438.37303",,"474.39415,456.38359,438.37303",602.5443551328189,239.1928704,
LMST03020465_2-3_0_0_chain,488.409795,"156.1019,138.09134,120.08078,362.34172,344.33116",,"156.1019,138.09134,120.08078,362.34172,344.33116",495.45381826594337,234.2517962,
LMST03020465_4-5_0_0_chain,488.409795,"336.32607,318.31551,182.11755,164.10699,146.09643",,"336.32607,318.31551,182.11755,164.10699,146.09643",607.9616504721484,235.6396701,
LMST03020466_0-1_0_0_chain,520.381865,"506.36622,488.35566,470.3451",,"506.36622,488.35566,470.3451",580.6635428668894,235.026557,
LMST03020466_2-3_0_0_chain,520.381865,"156.1019,138.09134,120.08078,394.31379,376.30323",,"156.1019,138.09134,120.08078,394.31379,376.30323",468.92181013654766,235.0265569,
LMST03020466_4-5_0_0_chain,520.381865,"368.29814,350.28758,182.11755,164.10699,146.09643",,"368.29814,350.28758,182.11755,164.10699,146.09643",591.4001830999182,235.0265569,
LMST03020467_0-1_0_0_chain,520.381865,"506.36622,488.35566,470.3451",,"506.36622,488.35566,470.3451",563.2485964040817,235.026557,
LMST03020467_2-3_0_0_chain,520.381865,"156.1019,138.09134,120.08078,394.31379,376.30323",,"156.1019,138.09134,120.08078,394.31379,376.30323",442.02102681595306,235.0265569,
LMST03020467_4-5_0_0_chain,520.381865,"368.29814,350.28758,182.11755,164.10699,146.09643",,"368.29814,350.28758,182.11755,164.10699,146.09643",577.4301111553794,235.0265569,
LMST03020468_0-1_0_0_chain,504.404709,"490.38906,472.3785,454.36794",,"490.38906,472.3785,454.36794",593.2797923932949,244.6982465,
LMST03020468_2-3_0_0_chain,504.404709,"230.13867,212.12811,194.11755,304.29986",,"230.13867,212.12811,194.11755,304.29986",559.9821384430004,241.6935301,
LMST03020468_4-5_0_0_chain,504.404709,"278.28421,256.15432,238.14376,220.1332",,"278.28421,256.15432,238.14376,220.1332",590.2897015377076,243.2983846,
LMST03020469_0-1_0_0_chain,504.404709,"490.38906,472.3785,454.36794",,"490.38906,472.3785,454.36794",590.8537159046087,244.6982465,
LMST03020469_2-3_0_0_chain,504.404709,"230.13867,212.12811,194.11755,304.29986",,"230.13867,212.12811,194.11755,304.29986",550.2377085009623,241.6935301,
LMST03020469_4-5_0_0_chain,504.404709,"278.28421,256.15432,238.14376,220.1332",,"278.28421,256.15432,238.14376,220.1332",594.0378903945393,243.2983846,
LMST03020470_0-1_0_0_chain,504.404709,"490.38906,472.3785,454.36794",,"490.38906,472.3785,454.36794",558.6896682365818,238.2417982,
LMST03020470_2-3_0_0_chain,504.404709,"156.1019,138.09134,120.08078,378.33664,360.32608",,"156.1019,138.09134,120.08078,378.33664,360.32608",435.26890587539805,234.2214101,
LMST03020470_4-5_0_0_chain,504.404709,"352.32099,334.31043,182.11755,164.10699,146.09643",,"352.32099,334.31043,182.11755,164.10699,146.09643",572.8029372334672,236.141149,
LMST03020471_0-1_0_0_chain,504.404709,"490.38906,472.3785,454.36794",,"490.38906,472.3785,454.36794",548.0543576634414,239.5148146,
LMST03020471_2-3_0_0_chain,504.404709,"156.1019,138.09134,120.08078,378.33664,360.32608",,"156.1019,138.09134,120.08078,378.33664,360.32608",414.0381071634081,235.5993624,
LMST03020471_4-5_0_0_chain,504.404709,"352.32099,334.31043,182.11755,164.10699,146.09643",,"352.32099,334.31043,182.11755,164.10699,146.09643",565.3580728341709,236.552234,
LMST03020472_0-1_0_0_chain,504.404709,"490.38906,472.3785,454.36794",,"490.38906,472.3785,454.36794",605.8043581817212,237.983514,
LMST03020472_2-3_0_0_chain,504.404709,"156.1019,138.09134,120.08078,378.33664,360.32608",,"156.1019,138.09134,120.08078,378.33664,360.32608",524.032449392661,234.0605434,
LMST03020472_4-5_0_0_chain,504.404709,"352.32099,334.31043,182.11755,164.10699,146.09643",,"352.32099,334.31043,182.11755,164.10699,146.09643",602.3099758105301,236.192509,
LMST03020473_0-1_0_0_chain,504.404709,"490.38906,472.3785,454.36794",,"490.38906,472.3785,454.36794",525.6282469626561,242.0809758,
LMST03020473_2-3_0_0_chain,504.404709,"156.1019,138.09134,120.08078,378.33664,360.32608",,"156.1019,138.09134,120.08078,378.33664,360.32608",387.5458337868284,237.572252,
LMST03020473_4-5_0_0_chain,504.404709,"352.32099,334.31043,182.11755,164.10699,146.09643",,"352.32099,334.31043,182.11755,164.10699,146.09643",545.3394599488628,240.1028207,
LMST03020474_0-1_0_0_chain,504.404709,"490.38906,472.3785,454.36794",,"490.38906,472.3785,454.36794",545.7012634113576,240.2993713,
LMST03020474_2-3_0_0_chain,504.404709,"156.1019,138.09134,120.08078,378.33664,360.32608,342.31552",,"156.1019,138.09134,120.08078,378.33664,360.32608,342.31552",427.96802154421016,235.5934468,
LMST03020474_4-5_0_0_chain,504.404709,"352.32099,334.31043,316.29987,182.11755,164.10699,146.09643",,"352.32099,334.31043,316.29987,182.11755,164.10699,146.09643",566.0165909266917,237.598861,
LMST03020475_0-1_0_0_chain,490.38906,"476.37341,458.36285,440.35229",,"476.37341,458.36285,440.35229",548.2183661160495,236.7860841,
LMST03020475_2-3_0_0_chain,490.38906,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",,"156.1019,138.09134,120.08078,364.32099,346.31043,328.29987",421.9070625311351,232.4859125,
LMST03020475_4-5_0_0_chain,490.38906,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",,"338.30534,320.29478,302.28422,182.11755,164.10699,146.09643",541.3292632900217,234.7336556,
LMST03020476_0-1_0_0_chain,504.404709,"490.38906,472.3785,454.36794",,"490.38906,472.3785,454.36794",586.7965725285819,240.2993713,
LMST03020476_2-3_0_0_chain,504.404709,"156.1019,138.09134,120.08078,378.33664,360.32608,342.31552",,"156.1019,138.09134,120.08078,378.33664,360.32608,342.31552",496.3857521300828,235.5934468,
LMST03020476_4-5_0_0_chain,504.404709,"352.32099,334.31043,316.29987,182.11755,164.10699,146.09643",,"352.32099,334.31043,316.29987,182.11755,164.10699,146.09643",594.7409656265629,237.598861,
