LMID,MZ,diagIonsInChian,diagIonsInRing,MS2,RT,CCS,Standard
LMST03020524_2-3_0_0_chain,532.436008,"156.1019,138.09134,120.08078,406.36793,388.35737",,"156.1019,138.09134,120.08078,406.36793,388.35737",537.6588355169889,240.6229772,
LMST03020524_4-5_0_0_chain,532.436008,"380.35228,362.34172,182.11755,164.10699,146.09643",,"380.35228,362.34172,182.11755,164.10699,146.09643",602.2150231825277,242.6619691,
LMST03020525_0-1_0_0_chain,532.436008,"518.42036,500.4098,482.39924",,"518.42036,500.4098,482.39924",605.6063849642253,242.7781992,
LMST03020525_2-3_0_0_chain,532.436008,"156.1019,138.09134,120.08078,406.36793,388.35737",,"156.1019,138.09134,120.08078,406.36793,388.35737",528.8912870339263,239.3132423,
LMST03020525_4-5_0_0_chain,532.436008,"380.35228,362.34172,182.11755,164.10699,146.09643",,"380.35228,362.34172,182.11755,164.10699,146.09643",600.6984992665282,241.85509,
LMST03020526_0-1_0_0_chain,532.436008,"518.42036,500.4098,482.39924",,"518.42036,500.4098,482.39924",583.5396706974974,248.7320768,
LMST03020526_2-3_0_0_chain,532.436008,"156.1019,138.09134,120.08078,406.36793,388.35737",,"156.1019,138.09134,120.08078,406.36793,388.35737",478.47604559913486,244.5543022,
LMST03020526_4-5_0_0_chain,532.436008,"380.35228,362.34172,182.11755,164.10699,146.09643",,"380.35228,362.34172,182.11755,164.10699,146.09643",592.038689278539,245.5495427,
LMST03020527_0-1_0_0_chain,548.430922,"534.41527,516.40471,498.39415",,"534.41527,516.40471,498.39415",541.1600640397872,255.740408,
LMST03020527_2-3_0_0_chain,548.430922,"258.16997,240.15941,222.14885,320.29477,302.28421",,"258.16997,240.15941,222.14885,320.29477,302.28421",459.3072191929566,248.740787,
LMST03020527_4-5_0_0_chain,548.430922,"294.27912,276.26856,284.18562,266.17506,248.1645",,"294.27912,276.26856,284.18562,266.17506,248.1645",560.3572240652845,250.2862039,
LMST03020528_0-1_0_0_chain,522.394146,"508.3785,490.36794,472.35738",,"508.3785,490.36794,472.35738",465.29838100920904,241.0306536,
LMST03020528_2-3_0_0_chain,522.394146,"156.1019,138.09134,120.08078,396.32607,378.31551",,"156.1019,138.09134,120.08078,396.32607,378.31551",321.93561009919,237.8909703,
LMST03020528_4-5_0_0_chain,522.394146,"370.31042,352.29986,182.11755,164.10699,146.09643",,"370.31042,352.29986,182.11755,164.10699,146.09643",527.3040067554691,236.8587144,
LMST03020529_0-1_0_0_chain,522.394146,"508.3785,490.36794,472.35738",,"508.3785,490.36794,472.35738",492.1130858509025,241.0306536,
LMST03020529_2-3_0_0_chain,522.394146,"156.1019,138.09134,120.08078,396.32607,378.31551",,"156.1019,138.09134,120.08078,396.32607,378.31551",356.61930549125714,237.8909703,
LMST03020529_4-5_0_0_chain,522.394146,"370.31042,352.29986,182.11755,164.10699,146.09643",,"370.31042,352.29986,182.11755,164.10699,146.09643",496.5434893079366,236.8587144,
LMST03020531_0-1_0_0_chain,530.456743,"516.44109,498.43053,480.41997",,"516.44109,498.43053,480.41997",586.6946553095179,245.7204311,
LMST03020531_2-3_0_0_chain,530.456743,"156.1019,138.09134,120.08078,404.38867,386.37811",,"156.1019,138.09134,120.08078,404.38867,386.37811",478.14694284615905,241.6679617,
LMST03020531_4-5_0_0_chain,530.456743,"378.37302,360.36246,182.11755,164.10699,146.09643",,"378.37302,360.36246,182.11755,164.10699,146.09643",593.9742453987018,242.4420297,
LMST03020532_0-1_0_0_chain,530.456743,"516.44109,498.43053,480.41997",,"516.44109,498.43053,480.41997",590.613930002907,247.6450222,
LMST03020532_2-3_0_0_chain,530.456743,"156.1019,138.09134,120.08078,404.38867,386.37811",,"156.1019,138.09134,120.08078,404.38867,386.37811",559.4021581413208,243.5869301,
LMST03020532_4-5_0_0_chain,530.456743,"378.37302,360.36246,182.11755,164.10699,146.09643",,"378.37302,360.36246,182.11755,164.10699,146.09643",596.8074597998614,244.1963683,
LMST03020533_0-1_0_0_chain,530.456743,"516.44109,498.43053,480.41997",,"516.44109,498.43053,480.41997",583.3289052993683,245.9307328,
LMST03020533_2-3_0_0_chain,530.456743,"156.1019,138.09134,120.08078,404.38867,386.37811",,"156.1019,138.09134,120.08078,404.38867,386.37811",474.3028303901538,241.8571123,
LMST03020533_4-5_0_0_chain,530.456743,"378.37302,360.36246,182.11755,164.10699,146.09643",,"378.37302,360.36246,182.11755,164.10699,146.09643",591.891328328629,243.1122161,
LMST03020534_0-1_0_0_chain,546.451657,"532.43601,514.42545,496.41489",,"532.43601,514.42545,496.41489",558.319845890754,257.2158157,
LMST03020534_2-3_0_0_chain,546.451657,"256.19071,238.18015,220.16959,320.29477,302.28421",,"256.19071,238.18015,220.16959,320.29477,302.28421",479.3554042640709,249.0699736,
LMST03020534_4-5_0_0_chain,546.451657,"294.27912,276.26856,282.20636,264.1958,246.18524",,"294.27912,276.26856,282.20636,264.1958,246.18524",574.5677730163692,251.4647963,
LMST03020535_0-1_0_0_chain,550.38906,"536.37341,518.36285,500.35229",,"536.37341,518.36285,500.35229",452.27542747587313,249.2692126,
LMST03020535_2-3_0_0_chain,550.38906,"156.1019,138.09134,120.08078,424.32099,406.31043,388.29987",,"156.1019,138.09134,120.08078,424.32099,406.31043,388.29987",334.2961608588347,246.1590883,
LMST03020535_4-5_0_0_chain,550.38906,"398.30534,380.29478,362.28422,182.11755,164.10699,146.09643",,"398.30534,380.29478,362.28422,182.11755,164.10699,146.09643",475.02856638655896,244.576878,
LMST03020535_6-7_0_0_ring,550.38906,,"519.34686,501.33629999999994,483.32574","519.34686,501.33629999999994,483.32574",418.5646137758197,246.8322635,
LMST03020536_12-13_0_0_chain,589.41119,"278.28421,341.1608,323.15024",,"278.28421,341.1608,323.15024",542.7711061306198,256.1084631,
LMST03020536_15-16_0_0_ring,589.41119,,"558.36899,540.35843","558.36899,540.35843",544.8107340279205,256.2043816,
LMST03020537_12-13_0_0_chain,589.41119,"278.28421,341.1608,323.15024",,"278.28421,341.1608,323.15024",551.9189833026193,256.1084631,
LMST03020537_15-16_0_0_ring,589.41119,,"558.36899,540.35843","558.36899,540.35843",528.8773571216665,256.2043816,
LMST03020538_0-1_0_0_chain,565.436342,"551.42069,533.41013,515.39957",,"551.42069,533.41013,515.39957",434.7555658285577,252.8262709,
LMST03020538_2-3_0_0_chain,565.436342,"156.1019,138.09134,120.08078,439.36827,421.35771",,"156.1019,138.09134,120.08078,439.36827,421.35771",300.3767549332613,250.7468138,
LMST03020538_4-5_0_0_chain,565.436342,"413.35262,395.34206,182.11755,164.10699,146.09643",,"413.35262,395.34206,182.11755,164.10699,146.09643",497.7483441605304,249.7370159,
LMST03020539_0-1_0_0_chain,592.399624,"578.38397,560.37341,542.36285",,"578.38397,560.37341,542.36285",428.1576237469345,255.4394225,
LMST03020539_2-3_0_0_chain,592.399624,"156.1019,138.09134,120.08078,466.33155,448.32099",,"156.1019,138.09134,120.08078,466.33155,448.32099",314.0164690355028,252.6055763,
LMST03020539_4-5_0_0_chain,592.399624,"440.3159,422.30534,182.11755,164.10699,146.09643",,"440.3159,422.30534,182.11755,164.10699,146.09643",452.4810039403766,251.0474044,
LMST03020539_6-7_0_0_ring,592.399624,,"561.357424,543.346864,525.336304","561.357424,543.346864,525.336304",393.90609920548843,253.0892567,
LMST03020540_0-1_0_0_chain,460.378497,"446.36285,428.35229,410.34173",,"446.36285,428.35229,410.34173",547.3191726062494,230.8277077,
LMST03020540_2-3_0_0_chain,460.378497,"170.11755,152.10699,134.09643,320.29477,302.28421",,"170.11755,152.10699,134.09643,320.29477,302.28421",408.4406244749682,220.9240721,
LMST03020540_4-5_0_0_chain,460.378497,"294.27912,276.26856,196.1332,178.12264,160.11208",,"294.27912,276.26856,196.1332,178.12264,160.11208",567.0405616325204,222.9592136,
LMST03020541_17-18_0_0_chain,759.480325,"278.28421,511.22994,493.21938",,"278.28421,511.22994,493.21938",353.6663975352917,239.8054635,
LMST03020541_36-37_0_0_ring,759.480325,,"728.438125,710.427565","728.438125,710.427565",357.0654052231541,239.8133026,
LMST03020542_17-18_0_0_chain,759.480325,"278.28421,511.22994,493.21938",,"278.28421,511.22994,493.21938",360.7537185401513,239.8054635,
LMST03020542_36-37_0_0_ring,759.480325,,"728.438125,710.427565","728.438125,710.427565",357.26202731951133,239.8133026,
LMST03020543_0-1_0_0_chain,570.394146,"556.3785,538.36794,520.35738",,"556.3785,538.36794,520.35738",535.1882554880999,259.9336007,
LMST03020543_2-3_0_0_chain,570.394146,"156.1019,138.09134,120.08078,444.32607,426.31551",,"156.1019,138.09134,120.08078,444.32607,426.31551",436.5839280742113,255.2280659,
LMST03020543_4-5_0_0_chain,570.394146,"418.31042,400.29986,182.11755,164.10699,146.09643",,"418.31042,400.29986,182.11755,164.10699,146.09643",553.3428498415634,256.1857239,
LMST03020544_17-18_0_0_chain,488.409795,"348.32607,330.31551,170.11755,152.10699,134.09643",,"348.32607,330.31551,170.11755,152.10699,134.09643",582.5445005946931,236.020929,
LMST03020544_19-20_0_0_chain,488.409795,"144.1019,126.09134,108.08078,374.34172,356.33116",,"144.1019,126.09134,108.08078,374.34172,356.33116",549.0421090762491,234.2416493,
LMST03020544_9-10_0_0_chain,488.409795,"172.16958,154.15902,346.27404,328.26348,310.25292",,"172.16958,154.15902,346.27404,328.26348,310.25292",522.5008170927869,238.1452136,
LMST03020545_15-16_0_0_ring,536.259372,,"505.217172,487.20661199999995,469.196052","505.217172,487.20661199999995,469.196052",532.3375334646034,234.2216891,
LMST03020545_19-20_0_0_chain,536.259372,"396.17565,378.16509,170.11755,152.10699,134.09643",,"396.17565,378.16509,170.11755,152.10699,134.09643",523.5675016772716,235.1902682,
LMST03020545_21-22_0_0_chain,536.259372,"144.1019,126.09134,108.08078,422.1913,404.18074",,"144.1019,126.09134,108.08078,422.1913,404.18074",471.6832535284185,240.1773381,
LMST03020546_13-14_0_0_chain,436.342113,"296.25839,278.24783,170.11755,152.10699,134.09643",,"296.25839,278.24783,170.11755,152.10699,134.09643",500.83323518935697,215.0265813,
LMST03020546_15-16_0_0_chain,436.342113,"144.1019,126.09134,108.08078,322.27404,304.26348",,"144.1019,126.09134,108.08078,322.27404,304.26348",421.4491516451511,213.0462014,
LMST03020547_13-14_0_0_chain,450.357762,"294.27912,276.26856,186.11246,168.1019,150.09134",,"294.27912,276.26856,186.11246,168.1019,150.09134",580.5273619065485,220.2289588,
LMST03020547_15-16_0_0_chain,450.357762,"160.09681,142.08625,124.07569,320.29477,302.28421",,"160.09681,142.08625,124.07569,320.29477,302.28421",538.6823855456305,218.0016136,
LMST03020548_13-14_0_0_chain,450.357762,"294.27912,276.26856,186.11246,168.1019,150.09134",,"294.27912,276.26856,186.11246,168.1019,150.09134",580.5273619065485,220.2289588,
LMST03020548_15-16_0_0_chain,450.357762,"160.09681,142.08625,124.07569,320.29477,302.28421",,"160.09681,142.08625,124.07569,320.29477,302.28421",538.6823855456305,218.0016136,
LMST03020549_13-14_0_0_chain,508.399624,"294.27912,276.26856,244.15432,226.14376,208.1332",,"294.27912,276.26856,244.15432,226.14376,208.1332",559.1615957045099,240.2377269,
LMST03020549_15-16_0_0_chain,508.399624,"218.13867,200.12811,182.11755,320.29477,302.28421",,"218.13867,200.12811,182.11755,320.29477,302.28421",525.0176678693,238.3970991,
LMST03020550_13-14_0_0_chain,508.399624,"294.27912,276.26856,244.15432,226.14376,208.1332",,"294.27912,276.26856,244.15432,226.14376,208.1332",559.1615957045099,240.2377269,
LMST03020550_15-16_0_0_chain,508.399624,"218.13867,200.12811,182.11755,320.29477,302.28421",,"218.13867,200.12811,182.11755,320.29477,302.28421",525.0176678693,238.3970991,
LMST03020551_13-14_0_0_chain,540.404709,"294.27912,276.26856,276.15941,258.14885,240.13829",,"294.27912,276.26856,276.15941,258.14885,240.13829",558.1398144137888,251.6869101,
LMST03020551_15-16_0_0_chain,540.404709,"250.14376,232.1332,214.12264,320.29477,302.28421",,"250.14376,232.1332,214.12264,320.29477,302.28421",533.6349352031676,249.1241809,
LMST03020552_0-1_0_0_chain,446.362848,"432.3472,414.33664,396.32608",,"432.3472,414.33664,396.32608",516.7059976093785,230.1730404,
LMST03020552_5-6_0_0_chain,446.362848,"156.1019,138.09134,120.08078,320.29477,302.28421",,"156.1019,138.09134,120.08078,320.29477,302.28421",390.34510518337015,218.0141769,
LMST03020552_7-8_0_0_chain,446.362848,"294.27912,276.26856,182.11755,164.10699,146.09643",,"294.27912,276.26856,182.11755,164.10699,146.09643",471.1778314004584,220.5085564,
LMST03020553_5-6_0_0_chain,448.378497,"158.11755,140.10699,122.09643,320.29477,302.28421",,"158.11755,140.10699,122.09643,320.29477,302.28421",533.4737250578049,218.957965,
LMST03020553_7-8_0_0_chain,448.378497,"294.27912,276.26856,184.1332,166.12264,148.11208",,"294.27912,276.26856,184.1332,166.12264,148.11208",571.3746831605921,221.6237041,
LMST03020554_5-6_0_0_chain,448.378497,"158.11755,140.10699,122.09643,320.29477,302.28421",,"158.11755,140.10699,122.09643,320.29477,302.28421",533.4737250578049,218.957965,
LMST03020554_7-8_0_0_chain,448.378497,"294.27912,276.26856,184.1332,166.12264,148.11208",,"294.27912,276.26856,184.1332,166.12264,148.11208",571.3746831605921,221.6237041,
LMST03020555_13-14_0_0_chain,464.373411,"294.27912,276.26856,200.12811,182.11755,164.10699",,"294.27912,276.26856,200.12811,182.11755,164.10699",578.9764182545686,222.5648209,
LMST03020555_15-16_0_0_chain,464.373411,"174.11246,156.1019,138.09134,320.29477,302.28421",,"174.11246,156.1019,138.09134,320.29477,302.28421",545.5053258936507,220.3763748,
LMST03020556_13-14_0_0_chain,464.373411,"294.27912,276.26856,200.12811,182.11755,164.10699",,"294.27912,276.26856,200.12811,182.11755,164.10699",578.9764182545686,222.5648209,
LMST03020556_15-16_0_0_chain,464.373411,"174.11246,156.1019,138.09134,320.29477,302.28421",,"174.11246,156.1019,138.09134,320.29477,302.28421",545.5053258936507,220.3763748,
LMST03020557_0-1_0_0_chain,446.362848,"432.3472,414.33664,396.32608",,"432.3472,414.33664,396.32608",563.1458990896172,230.1730404,
LMST03020557_5-6_0_0_chain,446.362848,"156.1019,138.09134,120.08078,320.29477,302.28421",,"156.1019,138.09134,120.08078,320.29477,302.28421",442.2237568393968,218.0141769,
LMST03020557_7-8_0_0_chain,446.362848,"294.27912,276.26856,182.11755,164.10699,146.09643",,"294.27912,276.26856,182.11755,164.10699,146.09643",515.0227701743522,220.5085564,
LMST03020558_5-6_0_0_chain,448.378497,"158.11755,140.10699,122.09643,320.29477,302.28421",,"158.11755,140.10699,122.09643,320.29477,302.28421",582.8545893527481,218.957965,
LMST03020558_7-8_0_0_chain,448.378497,"294.27912,276.26856,184.1332,166.12264,148.11208",,"294.27912,276.26856,184.1332,166.12264,148.11208",602.9482669803402,221.6237041,
LMST03020559_5-6_0_0_chain,448.378497,"158.11755,140.10699,122.09643,320.29477,302.28421",,"158.11755,140.10699,122.09643,320.29477,302.28421",582.8545893527481,218.957965,
LMST03020559_7-8_0_0_chain,448.378497,"294.27912,276.26856,184.1332,166.12264,148.11208",,"294.27912,276.26856,184.1332,166.12264,148.11208",602.9482669803402,221.6237041,
LMST03020560_13-14_0_0_chain,464.373411,"294.27912,276.26856,200.12811,182.11755,164.10699",,"294.27912,276.26856,200.12811,182.11755,164.10699",608.9830667369708,222.5648209,
LMST03020560_15-16_0_0_chain,464.373411,"174.11246,156.1019,138.09134,320.29477,302.28421",,"174.11246,156.1019,138.09134,320.29477,302.28421",590.5945026382705,220.3763748,
LMST03020561_13-14_0_0_chain,464.373411,"294.27912,276.26856,200.12811,182.11755,164.10699",,"294.27912,276.26856,200.12811,182.11755,164.10699",608.9830667369708,222.5648209,
LMST03020561_15-16_0_0_chain,464.373411,"174.11246,156.1019,138.09134,320.29477,302.28421",,"174.11246,156.1019,138.09134,320.29477,302.28421",590.5945026382705,220.3763748,
LMST03020562_13-14_0_0_chain,418.367934,"294.27912,276.26856,154.12263,136.11207",,"294.27912,276.26856,154.12263,136.11207",564.37069976429,215.3504922,
LMST03020562_15-16_0_0_chain,418.367934,"128.10698,110.09642,320.29477,302.28421",,"128.10698,110.09642,320.29477,302.28421",525.789792242366,215.599823,
LMST03020563_13-14_0_0_chain,418.367934,"294.27912,276.26856,154.12263,136.11207",,"294.27912,276.26856,154.12263,136.11207",563.3083146377172,215.3504922,
LMST03020563_15-16_0_0_chain,418.367934,"128.10698,110.09642,320.29477,302.28421",,"128.10698,110.09642,320.29477,302.28421",529.2561734493339,215.599823,
LMST03020564_13-14_0_0_chain,418.367934,"294.27912,276.26856,154.12263,136.11207",,"294.27912,276.26856,154.12263,136.11207",563.7526461486898,215.3504922,
LMST03020564_15-16_0_0_chain,418.367934,"128.10698,110.09642,320.29477,302.28421",,"128.10698,110.09642,320.29477,302.28421",529.2561734493339,215.599823,
LMST03020565_13-14_0_0_chain,418.367934,"294.27912,276.26856,154.12263,136.11207",,"294.27912,276.26856,154.12263,136.11207",564.987066807198,215.3504922,
LMST03020565_15-16_0_0_chain,418.367934,"128.10698,110.09642,320.29477,302.28421",,"128.10698,110.09642,320.29477,302.28421",525.789792242366,215.599823,
LMST03020566_13-14_0_0_chain,420.347199,"296.25839,278.24783,154.12263,136.11207",,"296.25839,278.24783,154.12263,136.11207",526.0080540362733,213.6463049,
LMST03020566_15-16_0_0_chain,420.347199,"128.10698,110.09642,322.27404,304.26348",,"128.10698,110.09642,322.27404,304.26348",477.77670619692583,212.5607588,
LMST03020567_13-14_0_0_chain,420.347199,"296.25839,278.24783,154.12263,136.11207",,"296.25839,278.24783,154.12263,136.11207",527.7408412821919,213.6463049,
LMST03020567_15-16_0_0_chain,420.347199,"128.10698,110.09642,322.27404,304.26348",,"128.10698,110.09642,322.27404,304.26348",481.53718270884394,212.5607588,
LMST03020568_13-14_0_0_chain,420.347199,"296.25839,278.24783,154.12263,136.11207",,"296.25839,278.24783,154.12263,136.11207",529.0642033218177,213.6463049,
LMST03020568_15-16_0_0_chain,420.347199,"128.10698,110.09642,322.27404,304.26348",,"128.10698,110.09642,322.27404,304.26348",481.53718270884394,212.5607588,
LMST03020569_13-14_0_0_chain,420.347199,"296.25839,278.24783,154.12263,136.11207",,"296.25839,278.24783,154.12263,136.11207",527.3458557500871,213.6463049,
LMST03020569_15-16_0_0_chain,420.347199,"128.10698,110.09642,322.27404,304.26348",,"128.10698,110.09642,322.27404,304.26348",477.77670619692583,212.5607588,
LMST03020570_0-1_0_0_chain,520.399624,"506.38397,488.37341,470.36285",,"506.38397,488.37341,470.36285",573.5201302279415,241.5000866,
LMST03020570_2-3_0_0_chain,520.399624,"170.11755,152.10699,134.09643,380.3159,362.30534,344.29478",,"170.11755,152.10699,134.09643,380.3159,362.30534,344.29478",506.9309163009989,238.7421477,
LMST03020570_4-5_0_0_chain,520.399624,"354.30025,336.28969,318.27913,196.1332,178.12264,160.11208",,"354.30025,336.28969,318.27913,196.1332,178.12264,160.11208",578.5034767229421,240.3515927,
LMST03020571_0-1_0_0_chain,520.399624,"506.38397,488.37341,470.36285",,"506.38397,488.37341,470.36285",565.6642147408039,241.5000866,
LMST03020571_2-3_0_0_chain,520.399624,"170.11755,152.10699,134.09643,380.3159,362.30534,344.29478",,"170.11755,152.10699,134.09643,380.3159,362.30534,344.29478",502.8791441305573,238.7421477,
LMST03020571_4-5_0_0_chain,520.399624,"354.30025,336.28969,318.27913,196.1332,178.12264,160.11208",,"354.30025,336.28969,318.27913,196.1332,178.12264,160.11208",578.7679017223757,240.3515927,
LMST03020572_0-1_0_0_chain,520.416023,"506.40037,488.38981,470.37925",,"506.40037,488.38981,470.37925",611.9839440059661,245.3669703,
LMST03020572_2-3_0_0_chain,520.416023,"186.12886,168.1183,364.32099,346.31043",,"186.12886,168.1183,364.32099,346.31043",537.7255237516387,242.9698821,
LMST03020572_4-5_0_0_chain,520.416023,"338.30534,320.29478,212.14451,194.13395",,"338.30534,320.29478,212.14451,194.13395",581.8967749058373,243.8599858,
LMST03020573_0-1_0_0_chain,520.416023,"506.40037,488.38981,470.37925",,"506.40037,488.38981,470.37925",597.3516143277708,245.3669703,
LMST03020573_2-3_0_0_chain,520.416023,"186.12886,168.1183,364.32099,346.31043",,"186.12886,168.1183,364.32099,346.31043",545.6264358313772,242.9698821,
LMST03020573_4-5_0_0_chain,520.416023,"338.30534,320.29478,212.14451,194.13395",,"338.30534,320.29478,212.14451,194.13395",580.702770686215,243.8599858,
LMST03020574_0-1_0_0_chain,498.394146,"484.3785,466.36794,448.35738",,"484.3785,466.36794,448.35738",538.4653838913108,240.2421725,
LMST03020574_17-18_0_0_chain,498.394146,"372.28969,354.27913,336.26857,156.13828,138.12772",,"372.28969,354.27913,336.26857,156.13828,138.12772",544.7294752700392,236.8117027,
LMST03020574_19-20_0_0_chain,498.394146,"398.30534,380.29478,362.28422,130.12263,112.11207",,"398.30534,380.29478,362.28422,130.12263,112.11207",505.61780111926635,237.5628867,
LMST03020574_2-3_0_0_chain,498.394146,"170.11755,152.10699,134.09643,358.31042,340.29986",,"170.11755,152.10699,134.09643,358.31042,340.29986",509.42842814449807,237.1647224,
LMST03020574_4-5_0_0_chain,498.394146,"332.29477,314.28421,196.1332,178.12264,160.11208",,"332.29477,314.28421,196.1332,178.12264,160.11208",550.8985465804533,241.9065814,
LMST03020575_0-1_0_0_chain,498.394146,"484.3785,466.36794,448.35738",,"484.3785,466.36794,448.35738",539.4033786420259,240.2421725,
LMST03020575_17-18_0_0_chain,498.394146,"372.28969,354.27913,336.26857,156.13828,138.12772",,"372.28969,354.27913,336.26857,156.13828,138.12772",534.7304039682451,236.8117027,
LMST03020575_19-20_0_0_chain,498.394146,"398.30534,380.29478,362.28422,130.12263,112.11207",,"398.30534,380.29478,362.28422,130.12263,112.11207",497.8485518647329,237.5628867,
LMST03020575_2-3_0_0_chain,498.394146,"170.11755,152.10699,134.09643,358.31042,340.29986",,"170.11755,152.10699,134.09643,358.31042,340.29986",507.21888505583695,237.1647224,
LMST03020575_4-5_0_0_chain,498.394146,"332.29477,314.28421,196.1332,178.12264,160.11208",,"332.29477,314.28421,196.1332,178.12264,160.11208",555.7703588882383,241.9065814,
LMST03020576_0-1_0_0_chain,456.347199,"442.33155,424.32099,406.31043",,"442.33155,424.32099,406.31043",482.3636549648435,229.3073604,
LMST03020576_2-3_0_0_chain,456.347199,"170.11755,152.10699,134.09643,316.26348,298.25292",,"170.11755,152.10699,134.09643,316.26348,298.25292",366.1233939643667,220.580569,
LMST03020576_4-5_0_0_chain,456.347199,"290.24783,272.23727,196.1332,178.12264,160.11208",,"290.24783,272.23727,196.1332,178.12264,160.11208",515.7641761876629,220.2886713,
LMST03020577_0-1_0_0_chain,456.347199,"442.33155,424.32099,406.31043",,"442.33155,424.32099,406.31043",456.24300397144077,229.3073604,
LMST03020577_2-3_0_0_chain,456.347199,"170.11755,152.10699,134.09643,316.26348,298.25292",,"170.11755,152.10699,134.09643,316.26348,298.25292",360.790219935702,220.580569,
LMST03020577_4-5_0_0_chain,456.347199,"290.24783,272.23727,196.1332,178.12264,160.11208",,"290.24783,272.23727,196.1332,178.12264,160.11208",500.81625926978904,220.2886713,
LMST03020578_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",489.4370160149124,229.2680783,
LMST03020578_11-21_0_0_ring,458.362848,,"427.320648,409.310088,391.299528","427.320648,409.310088,391.299528",526.8552331730982,221.8077902,
LMST03020578_2-3_0_0_chain,458.362848,"170.11755,152.10699,134.09643,318.27912,300.26856",,"170.11755,152.10699,134.09643,318.27912,300.26856",357.02389813907865,220.692934,
LMST03020578_4-5_0_0_chain,458.362848,"292.26348,274.25292,196.1332,178.12264,160.11208",,"292.26348,274.25292,196.1332,178.12264,160.11208",512.3123442378935,224.6979353,
LMST03020579_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",458.95243494414535,229.2680783,
LMST03020579_11-21_0_0_ring,458.362848,,"427.320648,409.310088,391.299528","427.320648,409.310088,391.299528",508.5241340537216,221.8077902,
LMST03020579_2-3_0_0_chain,458.362848,"170.11755,152.10699,134.09643,318.27912,300.26856",,"170.11755,152.10699,134.09643,318.27912,300.26856",350.6224538597537,220.692934,
LMST03020579_4-5_0_0_chain,458.362848,"292.26348,274.25292,196.1332,178.12264,160.11208",,"292.26348,274.25292,196.1332,178.12264,160.11208",492.70646568850884,224.6979353,
LMST03020580_0-1_0_0_chain,486.394146,"472.3785,454.36794,436.35738",,"472.3785,454.36794,436.35738",575.8962072835278,238.5807387,
LMST03020580_11-23_0_0_ring,486.394146,,"455.351946,437.341386,419.330826","455.351946,437.341386,419.330826",586.8035986532793,236.1252108,
LMST03020580_2-3_0_0_chain,486.394146,"170.11755,152.10699,134.09643,346.31042,328.29986",,"170.11755,152.10699,134.09643,346.31042,328.29986",477.3834307269359,235.6968359,
LMST03020580_4-5_0_0_chain,486.394146,"320.29477,302.28421,196.1332,178.12264,160.11208",,"320.29477,302.28421,196.1332,178.12264,160.11208",581.0171696768301,239.7300017,
LMST03020581_0-1_0_0_chain,486.394146,"472.3785,454.36794,436.35738",,"472.3785,454.36794,436.35738",559.0853853193432,238.5807387,
LMST03020581_11-23_0_0_ring,486.394146,,"455.351946,437.341386,419.330826","455.351946,437.341386,419.330826",583.1173902110293,236.1252108,
LMST03020581_2-3_0_0_chain,486.394146,"170.11755,152.10699,134.09643,346.31042,328.29986",,"170.11755,152.10699,134.09643,346.31042,328.29986",472.5544352743591,235.6968359,
LMST03020581_4-5_0_0_chain,486.394146,"320.29477,302.28421,196.1332,178.12264,160.11208",,"320.29477,302.28421,196.1332,178.12264,160.11208",576.163755702187,239.7300017,
LMST03020582_0-1_0_0_chain,506.362848,"492.3472,474.33664,456.32608",,"492.3472,474.33664,456.32608",509.1334948471417,240.4919155,
LMST03020582_11-26_0_0_ring,506.362848,,"475.320648,457.310088,439.299528","475.320648,457.310088,439.299528",503.8602650923565,235.4291949,
LMST03020582_2-3_0_0_chain,506.362848,"156.1019,138.09134,120.08078,380.29477,362.28421",,"156.1019,138.09134,120.08078,380.29477,362.28421",377.11433646614375,237.2042717,
LMST03020582_4-5_0_0_chain,506.362848,"354.27912,336.26856,182.11755,164.10699,146.09643",,"354.27912,336.26856,182.11755,164.10699,146.09643",492.97102263853276,238.2448656,
LMST03020583_0-1_0_0_chain,470.362848,"456.3472,438.33664,420.32608",,"456.3472,438.33664,420.32608",556.8506097721815,233.7387214,
LMST03020583_11-23_0_0_ring,470.362848,,"439.320648,421.310088,403.299528","439.320648,421.310088,403.299528",539.8987773500675,228.5228055,
LMST03020583_2-3_0_0_chain,470.362848,"156.1019,138.09134,120.08078,344.29477,326.28421",,"156.1019,138.09134,120.08078,344.29477,326.28421",425.8210411269075,230.7555575,
LMST03020583_4-5_0_0_chain,470.362848,"318.27912,300.26856,182.11755,164.10699,146.09643",,"318.27912,300.26856,182.11755,164.10699,146.09643",543.4339415969754,231.9732741,
LMST03020584_0-1_0_0_chain,486.394146,"472.3785,454.36794,436.35738",,"472.3785,454.36794,436.35738",551.6598267828521,234.478951,
LMST03020584_11-24_0_0_ring,486.394146,,"455.351946,437.341386,419.330826","455.351946,437.341386,419.330826",562.2226291394193,230.1665141,
LMST03020584_2-3_0_0_chain,486.394146,"156.1019,138.09134,120.08078,360.32607,342.31551",,"156.1019,138.09134,120.08078,360.32607,342.31551",407.12850425698986,231.1171016,
LMST03020584_4-5_0_0_chain,486.394146,"334.31042,316.29986,182.11755,164.10699,146.09643",,"334.31042,316.29986,182.11755,164.10699,146.09643",564.983818524893,232.2694824,
