PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
34440,15.28279,15.33705,15.37501,1.137152,1.145609,1.151244,231.9443,1259.521,1562.5,539.2971,31.25,
34441,15.28279,15.33705,15.37501,1.151244,1.155468,1.162505,233.9404,1259.521,1031.25,337.5301,20.625,
34442,15.28279,15.33705,15.37501,1.162505,1.168131,1.176564,236.5041,1259.521,922.0,311.1434,18.44,
34443,15.28279,15.33705,15.37501,1.176564,1.184991,1.194814,239.9176,1259.521,1441.25,485.6019,28.825,
34444,15.24477,15.34252,15.41834,-1.0,-1.0,-1.0,-1.0,298.2245,3269.375,4734.689,2.642678,
34445,15.24477,15.34252,15.41834,0.6849701,0.6981972,0.7084739,146.2325,298.2245,2550.625,1279.373,51.0125,
34446,15.24477,15.34252,15.41834,1.774677,1.782637,1.790591,373.361,298.2245,453.25,144.2636,9.065,
34447,15.32076,15.34252,15.38584,-1.0,-1.0,-1.0,-1.0,536.1598,2159.438,5326.525,3.633496,
34448,15.32076,15.34252,15.38584,0.7216725,0.7304627,0.7392458,150.0471,536.1598,833.25,292.859,16.665,
34449,15.32076,15.34252,15.38584,0.9880468,0.9966232,1.005193,204.7201,536.1598,1078.25,369.7511,21.565,
34450,15.32076,15.34252,15.38584,1.025162,1.039403,1.059308,213.5076,536.1598,4136.188,3336.997,82.72375,
34451,15.25018,15.34252,15.41834,-1.0,-1.0,-1.0,-1.0,671.746,1588.25,2071.925,2.788524,
34452,15.25018,15.34252,15.41834,0.7655526,0.7743074,0.7845125,158.2543,671.746,1588.25,555.9694,31.765,
34453,15.32076,15.34252,15.41834,-1.0,-1.0,-1.0,-1.0,682.3898,2931.938,5657.813,4.265927,
34454,15.32076,15.34252,15.41834,1.189202,1.197618,1.207429,244.695,682.3898,1097.25,369.2581,21.945,
34455,15.32076,15.34252,15.41834,1.234014,1.247979,1.266106,254.9845,682.3898,3648.563,2383.373,72.97125,
34456,15.2882,15.34252,15.35882,-1.0,-1.0,-1.0,-1.0,815.6238,1223019.0,4548934.0,313.2187,
34457,15.2882,15.34252,15.35882,1.400392,1.427869,1.48943,290.7981,815.6238,1675318.0,3110849.0,33506.36,
34458,15.28279,15.34252,15.35882,-1.0,-1.0,-1.0,-1.0,817.6392,1067905.0,4060329.0,356.8532,
34459,15.28279,15.34252,15.35882,1.399016,1.436098,1.48943,292.4621,817.6392,1326130.0,2674393.0,26491.31,
34464,15.26647,15.34252,15.41834,-1.0,-1.0,-1.0,-1.0,1127.313,1058.75,1381.175,1.740439,
34465,15.26647,15.34252,15.41834,1.221429,1.229821,1.239602,249.3115,1127.313,1058.75,355.2245,21.175,
34466,15.27736,15.34252,15.3968,-1.0,-1.0,-1.0,-1.0,1166.218,1176.5,1534.784,2.055468,
34467,15.27736,15.34252,15.3968,1.115978,1.124452,1.134331,227.8588,1166.218,1176.5,398.6546,23.53,
34468,15.28279,15.34252,15.3968,-1.0,-1.0,-1.0,-1.0,1224.672,1132.25,1477.058,1.812334,
34469,15.28279,15.34252,15.3968,0.9937651,1.002337,1.012329,202.9996,1224.672,1132.25,388.0621,22.645,
34470,15.27736,15.34792,15.40753,-1.0,-1.0,-1.0,-1.0,80.0047,1312.5,1710.276,2.847958,
34471,15.27736,15.34792,15.40753,0.81507,0.8237849,0.8339435,191.6791,80.0047,1312.5,457.348,26.25,
34472,15.32617,15.34792,15.3696,-1.0,-1.0,-1.0,-1.0,376.3006,1812.5,2534.317,2.048167,
34473,15.32617,15.34792,15.3696,0.6834994,0.6923205,0.7026027,143.7042,376.3006,1812.5,639.2683,36.25,
34474,15.32617,15.34792,15.3696,0.9579755,0.9665759,0.9766009,200.6311,376.3006,1375.0,472.8316,27.5,
34475,15.32617,15.34792,15.3696,0.9851865,0.9937651,1.003765,206.2747,376.3006,1058.75,363.1621,21.175,
34476,15.27736,15.34792,15.41834,-1.0,-1.0,-1.0,-1.0,391.8643,2031.25,2646.855,5.648838,
34477,15.27736,15.34792,15.41834,0.8874809,0.8961377,0.9062285,185.7542,391.8643,2031.25,703.0841,40.625,
34478,15.25018,15.34792,15.3696,-1.0,-1.0,-1.0,-1.0,554.8264,2827.25,3908.782,4.181607,
34479,15.25018,15.34792,15.3696,0.8759277,0.8845937,0.8946953,181.5559,554.8264,2375.0,822.9445,47.5,
34480,15.25018,15.34792,15.3696,0.9522381,0.960843,0.9694411,197.2054,554.8264,672.0,231.2089,13.44,
34481,15.25018,15.34792,15.3696,0.9980519,1.00662,1.015182,206.6008,554.8264,603.0,206.588,12.06,
34482,15.27196,15.34792,15.3968,-1.0,-1.0,-1.0,-1.0,578.8234,2596.688,3773.475,4.292071,
34483,15.27196,15.34792,15.3968,0.9378812,0.9464976,0.9565414,194.0675,578.8234,1703.25,586.8043,34.065,
34484,15.27196,15.34792,15.3968,1.149836,1.158284,1.168131,237.4916,578.8234,1191.25,402.3766,23.825,
34485,15.32617,15.34792,15.3696,-1.0,-1.0,-1.0,-1.0,675.4727,1590.063,2406.774,2.214652,
34486,15.32617,15.34792,15.3696,0.8600218,0.8687006,0.8788171,177.527,675.4727,1140.75,395.8556,22.815,
34487,15.32617,15.34792,15.3696,1.152653,1.161098,1.170943,237.2811,675.4727,1485.25,501.5503,29.705,
34488,15.32617,15.34792,15.3696,1.257743,1.266106,1.274462,258.7404,675.4727,250.0,83.59216,5.0,
34489,15.32617,15.34792,15.3696,1.460747,1.46895,1.478512,300.1935,675.4727,1468.75,481.7634,29.375,
34490,15.28279,15.34792,15.45086,-1.0,-1.0,-1.0,-1.0,680.2097,1203.25,1567.916,2.039812,
34491,15.28279,15.34792,15.45086,0.9378812,0.9464976,0.9565414,193.3987,680.2097,1203.25,414.5441,24.065,
34492,15.2882,15.34792,15.41834,-1.0,-1.0,-1.0,-1.0,830.1495,2857.75,4849.676,4.863981,
34493,15.2882,15.34792,15.41834,0.9909064,0.9994804,1.00662,203.4939,830.1495,1140.75,391.0784,22.815,
34494,15.2882,15.34792,15.41834,1.00662,1.015182,1.025162,206.6907,830.1495,2581.0,883.5477,51.62,
34495,15.2882,15.34792,15.41834,1.431984,1.44021,1.448429,293.2263,830.1495,447.25,147.104,8.945,
34496,15.27196,15.34792,15.41295,-1.0,-1.0,-1.0,-1.0,896.1028,1875.0,2443.251,3.170925,
34497,15.27196,15.34792,15.41295,1.080594,1.089097,1.099008,221.4733,896.1028,1875.0,637.4488,37.5,
34498,15.30993,15.34792,15.3696,-1.0,-1.0,-1.0,-1.0,1020.388,1031.25,1371.69,2.055218,
34499,15.30993,15.34792,15.3696,1.169537,1.177969,1.187798,239.1032,1020.388,889.0,299.7272,17.78,
34500,15.30993,15.34792,15.3696,1.20883,1.217231,1.227024,247.0726,1020.388,1031.25,346.41,20.625,
34503,15.27736,15.34792,15.41295,-1.0,-1.0,-1.0,-1.0,1265.671,1156.25,1506.672,1.839221,
34504,15.27736,15.34792,15.41295,1.197618,1.206028,1.215832,244.164,1265.671,1156.25,388.8095,23.125,
34505,15.3045,15.34792,15.40753,-1.0,-1.0,-1.0,-1.0,1350.31,2742.188,3826.922,5.75708,
34506,15.3045,15.34792,15.40753,1.190605,1.199021,1.20883,242.5805,1350.31,781.25,262.8795,15.625,
34507,15.3045,15.34792,15.40753,1.300879,1.309208,1.318916,264.873,1350.31,750.0,249.7586,15.0,
34508,15.3045,15.34792,15.40753,1.459379,1.467583,1.477147,296.9149,1350.31,2156.25,707.3622,43.125,
34509,15.29908,15.35333,15.38584,-1.0,-1.0,-1.0,-1.0,75.6388,1047.0,1363.188,2.058102,
34510,15.29908,15.35333,15.38584,1.309208,1.31753,1.327231,308.8501,75.6388,1047.0,348.3906,20.94,
34511,15.29908,15.35333,15.38584,1.37698,1.385249,1.394888,324.7246,75.6388,750.0,247.9702,15.0,
34512,15.2882,15.35333,15.39125,-1.0,-1.0,-1.0,-1.0,311.4339,1265.75,1647.999,4.409616,
34513,15.2882,15.35333,15.39125,1.306432,1.314757,1.32446,274.8647,311.4339,1265.75,421.2886,25.315,
34514,15.2882,15.35333,15.39125,1.485337,1.493522,1.503062,312.2375,311.4339,484.5,158.5475,9.69,
34515,15.28279,15.35333,15.44003,-1.0,-1.0,-1.0,-1.0,333.273,2297.0,4859.285,3.457156,
34516,15.28279,15.35333,15.44003,0.7538686,0.7626328,0.7728488,159.0053,333.273,2297.0,804.9319,45.94,
